type,id,bnf_code,nm
amp,373311000001100,0204000E0BBABAA,Tenormin 25mg/5ml syrup (AstraZeneca UK Ltd)
amp,162411000001102,0204000E0BBACAC,Tenormin 100mg tablets (AstraZeneca UK Ltd)
amp,317111000001101,0204000E0BBAEAG,Tenormin 25mg tablets (AstraZeneca UK Ltd)
amp,423911000001107,0204000E0BBAFAB,Tenormin LS 50mg tablets (AstraZeneca UK Ltd)
amp,271911000001106,0204000E0BCACAB,Atenix 50 tablets (Ashbourne Pharmaceuticals Ltd)
amp,181611000001107,0204000E0BCADAC,Atenix 100 tablets (Ashbourne Pharmaceuticals Ltd)
amp,482511000001101,0204000E0BCAEAG,Atenix 25 tablets (Ashbourne Pharmaceuticals Ltd)
amp,877011000001106,0204000E0BEACAG,Antipressan 25mg tablets (Teva UK Ltd)
amp,93911000001106,0204000H0AAAAAA,Bisoprolol 5mg tablets (Sterwin Medicines)
amp,249811000001104,0204000H0AAAAAA,Bisoprolol 5mg tablets (A A H Pharmaceuticals Ltd)
amp,392011000001100,0204000H0AAAAAA,Bisoprolol 5mg tablets (Kent Pharmaceuticals Ltd)
amp,433811000001104,0204000H0AAAAAA,Bisoprolol 5mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,557311000001108,0204000H0AAAAAA,Bisoprolol 5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,573811000001107,0204000H0AAAAAA,Bisoprolol 5mg tablets (Mylan)
amp,653711000001109,0204000H0AAAAAA,Bisoprolol 5mg tablets (Ranbaxy (UK) Ltd)
amp,706111000001101,0204000H0AAAAAA,Bisoprolol 5mg tablets (Actavis UK Ltd)
amp,853911000001104,0204000H0AAAAAA,Bisoprolol 5mg tablets (Teva UK Ltd)
amp,904411000001108,0204000H0AAAAAA,Bisoprolol 5mg tablets (C P Pharmaceuticals Ltd)
amp,7376711000001106,0204000H0AAAAAA,Bisoprolol 5mg tablets (Sandoz Ltd)
amp,10285811000001100,0204000H0AAAAAA,Bisoprolol 5mg tablets (Relonchem Ltd)
amp,10288911000001104,0204000H0AAAAAA,Bisoprolol 5mg tablets (Focus Pharmaceuticals Ltd)
amp,10385311000001102,0204000H0AAAAAA,Bisoprolol 5mg tablets (Arrow Generics Ltd)
amp,10438411000001104,0204000H0AAAAAA,Bisoprolol 5mg tablets (Niche Generics Ltd)
amp,14114011000001109,0204000H0AAAAAA,Bisoprolol 5mg tablets (Consilient Health Ltd)
amp,15058811000001101,0204000H0AAAAAA,Bisoprolol 5mg tablets (Sigma Pharmaceuticals Plc)
amp,17807611000001106,0204000H0AAAAAA,Bisoprolol 5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18497711000001100,0204000H0AAAAAA,Bisoprolol 5mg tablets (Almus Pharmaceuticals Ltd)
amp,19708411000001100,0204000H0AAAAAA,Bisoprolol 5mg tablets (DE Pharmaceuticals)
amp,19734211000001100,0204000H0AAAAAA,Bisoprolol 5mg tablets (Medreich Plc)
amp,21281511000001108,0204000H0AAAAAA,Bisoprolol 5mg tablets (Accord Healthcare Ltd)
amp,21801411000001101,0204000H0AAAAAA,Bisoprolol 5mg tablets (Waymade Healthcare Plc)
amp,30003311000001104,0204000H0AAAAAA,Bisoprolol 5mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35138211000001108,0204000H0AAAAAA,Bisoprolol 5mg tablets (Aurobindo Pharma Ltd)
amp,36727511000001103,0204000H0AAAAAA,Bisoprolol 5mg tablets (Noumed Life Sciences Ltd)
amp,13211000001101,0204000H0AAABAB,Bisoprolol 10mg tablets (Actavis UK Ltd)
amp,43211000001107,0204000H0AAABAB,Bisoprolol 10mg tablets (Kent Pharmaceuticals Ltd)
amp,78411000001104,0204000H0AAABAB,Bisoprolol 10mg tablets (Ranbaxy (UK) Ltd)
amp,502311000001102,0204000H0AAABAB,Bisoprolol 10mg tablets (Mylan)
amp,561511000001101,0204000H0AAABAB,Bisoprolol 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,589411000001102,0204000H0AAABAB,Bisoprolol 10mg tablets (C P Pharmaceuticals Ltd)
amp,632011000001104,0204000H0AAABAB,Bisoprolol 10mg tablets (A A H Pharmaceuticals Ltd)
amp,634311000001108,0204000H0AAABAB,Bisoprolol 10mg tablets (Sterwin Medicines)
amp,841811000001108,0204000H0AAABAB,Bisoprolol 10mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,888911000001101,0204000H0AAABAB,Bisoprolol 10mg tablets (Teva UK Ltd)
amp,7376911000001108,0204000H0AAABAB,Bisoprolol 10mg tablets (Sandoz Ltd)
amp,10285411000001102,0204000H0AAABAB,Bisoprolol 10mg tablets (Relonchem Ltd)
amp,10288511000001106,0204000H0AAABAB,Bisoprolol 10mg tablets (Focus Pharmaceuticals Ltd)
amp,10385511000001108,0204000H0AAABAB,Bisoprolol 10mg tablets (Arrow Generics Ltd)
amp,10437911000001106,0204000H0AAABAB,Bisoprolol 10mg tablets (Niche Generics Ltd)
amp,14114311000001107,0204000H0AAABAB,Bisoprolol 10mg tablets (Consilient Health Ltd)
amp,15058011000001107,0204000H0AAABAB,Bisoprolol 10mg tablets (Sigma Pharmaceuticals Plc)
amp,17808111000001102,0204000H0AAABAB,Bisoprolol 10mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18497911000001103,0204000H0AAABAB,Bisoprolol 10mg tablets (Almus Pharmaceuticals Ltd)
amp,19734511000001102,0204000H0AAABAB,Bisoprolol 10mg tablets (Medreich Plc)
amp,21281711000001103,0204000H0AAABAB,Bisoprolol 10mg tablets (Accord Healthcare Ltd)
amp,21803111000001107,0204000H0AAABAB,Bisoprolol 10mg tablets (Waymade Healthcare Plc)
amp,22621611000001102,0204000H0AAABAB,Bisoprolol 10mg tablets (DE Pharmaceuticals)
amp,30003511000001105,0204000H0AAABAB,Bisoprolol 10mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35138711000001101,0204000H0AAABAB,Bisoprolol 10mg tablets (Aurobindo Pharma Ltd)
amp,36728011000001107,0204000H0AAABAB,Bisoprolol 10mg tablets (Noumed Life Sciences Ltd)
amp,10740811000001109,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,10743711000001105,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (A A H Pharmaceuticals Ltd)
amp,13436211000001103,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Mylan)
amp,15058411000001103,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Sigma Pharmaceuticals Plc)
amp,17012411000001106,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Healthcare Pharma Ltd)
amp,17328511000001103,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Actavis UK Ltd)
amp,17807211000001109,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18506411000001104,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Almus Pharmaceuticals Ltd)
amp,18553111000001106,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Niche Generics Ltd)
amp,19708011000001109,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (DE Pharmaceuticals)
amp,20283611000001102,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Sandoz Ltd)
amp,20577811000001109,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Zentiva)
amp,21108211000001103,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Teva UK Ltd)
amp,21281311000001102,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Accord Healthcare Ltd)
amp,21802011000001102,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Waymade Healthcare Plc)
amp,22496711000001105,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Medreich Plc)
amp,30002511000001103,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Mawdsley-Brooks & Company Ltd)
amp,32396311000001101,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Kent Pharmaceuticals Ltd)
amp,35137811000001105,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Aurobindo Pharma Ltd)
amp,36727311000001109,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets (Noumed Life Sciences Ltd)
amp,10741011000001107,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,13919311000001107,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (A A H Pharmaceuticals Ltd)
amp,15059211000001107,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Sigma Pharmaceuticals Plc)
amp,17012611000001109,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Healthcare Pharma Ltd)
amp,18084911000001102,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18506611000001101,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Almus Pharmaceuticals Ltd)
amp,18743711000001108,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Teva UK Ltd)
amp,19708211000001104,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (DE Pharmaceuticals)
amp,20283811000001103,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Sandoz Ltd)
amp,20357211000001108,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Actavis UK Ltd)
amp,21802311000001104,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Waymade Healthcare Plc)
amp,22495711000001102,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Medreich Plc)
amp,30002911000001105,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Mawdsley-Brooks & Company Ltd)
amp,32396511000001107,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Kent Pharmaceuticals Ltd)
amp,33565611000001109,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Mylan)
amp,35138011000001103,0204000H0AAAKAK,Bisoprolol 3.75mg tablets (Aurobindo Pharma Ltd)
amp,10741211000001102,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,13919811000001103,0204000H0AAALAL,Bisoprolol 7.5mg tablets (A A H Pharmaceuticals Ltd)
amp,15059711000001100,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Sigma Pharmaceuticals Plc)
amp,18506811000001102,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Almus Pharmaceuticals Ltd)
amp,19708611000001102,0204000H0AAALAL,Bisoprolol 7.5mg tablets (DE Pharmaceuticals)
amp,20284011000001106,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Sandoz Ltd)
amp,21802711000001100,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Waymade Healthcare Plc)
amp,22203811000001105,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,22496111000001109,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Medreich Plc)
amp,28237411000001104,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Healthcare Pharma Ltd)
amp,32396711000001102,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Kent Pharmaceuticals Ltd)
amp,32807411000001109,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Creo Pharma Ltd)
amp,33572411000001107,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Mylan)
amp,35138511000001106,0204000H0AAALAL,Bisoprolol 7.5mg tablets (Aurobindo Pharma Ltd)
amp,10740611000001105,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,11252511000001108,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (A A H Pharmaceuticals Ltd)
amp,13436011000001108,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Mylan)
amp,15057811000001100,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Sigma Pharmaceuticals Plc)
amp,17012211000001107,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Healthcare Pharma Ltd)
amp,17806811000001108,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18506211000001103,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Almus Pharmaceuticals Ltd)
amp,19707811000001102,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (DE Pharmaceuticals)
amp,20283411000001100,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Sandoz Ltd)
amp,20358011000001102,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Actavis UK Ltd)
amp,21105111000001104,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Teva UK Ltd)
amp,21800411000001105,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Waymade Healthcare Plc)
amp,22495911000001100,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Medreich Plc)
amp,30001311000001100,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Mawdsley-Brooks & Company Ltd)
amp,32396111000001103,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Kent Pharmaceuticals Ltd)
amp,35137411000001108,0204000H0AAAMAM,Bisoprolol 1.25mg tablets (Aurobindo Pharma Ltd)
amp,12233411000001102,0204000H0AAARAR,Bisoprolol 10mg/5ml oral suspension (Special Order)
amp,12233711000001108,0204000H0AAARAR,Bisoprolol 10mg/5ml oral solution (Special Order)
amp,14156711000001105,0204000H0AABBBB,Bisoprolol 7.5mg/5ml oral solution (Special Order)
amp,14157011000001106,0204000H0AABBBB,Bisoprolol 7.5mg/5ml oral suspension (Special Order)
amp,15159011000001109,0204000H0AABDBD,Bisoprolol 625micrograms/5ml oral solution (Special Order)
amp,15159311000001107,0204000H0AABDBD,Bisoprolol 625micrograms/5ml oral suspension (Special Order)
amp,12234411000001104,0204000H0AABEBE,Bisoprolol 2.5mg/5ml oral solution (Drug Tariff Special Order)
amp,12234011000001108,0204000H0AABFBF,Bisoprolol 2.5mg/5ml oral suspension (Drug Tariff Special Order)
amp,8296111000001104,0204000H0AABGBG,Bisoprolol 5mg/5ml oral solution (Drug Tariff Special Order)
amp,8297411000001106,0204000H0AABHBH,Bisoprolol 5mg/5ml oral suspension (Drug Tariff Special Order)
amp,8296611000001107,0204000H0AABIBI,Bisoprolol 1.25mg/5ml oral suspension (Drug Tariff Special Order)
amp,8294811000001104,0204000H0AABJBJ,Bisoprolol 1.25mg/5ml oral solution (Drug Tariff Special Order)
amp,349611000001108,0204000H0BBAAAA,Monocor 5mg tablets (Wyeth Pharmaceuticals)
amp,329611000001106,0204000H0BBABAB,Monocor 10mg tablets (Wyeth Pharmaceuticals)
amp,483911000001101,0204000H0BCAAAA,Emcor LS 5mg tablets (Merck Serono Ltd)
amp,106611000001104,0204000H0BCABAB,Emcor 10mg tablets (Merck Serono Ltd)
amp,712511000001106,0204000H0BFAAAM,Cardicor 1.25mg tablets (Merck Serono Ltd)
amp,628711000001102,0204000H0BFABAJ,Cardicor 2.5mg tablets (Merck Serono Ltd)
amp,823111000001103,0204000H0BFACAK,Cardicor 3.75mg tablets (Merck Serono Ltd)
amp,19711000001106,0204000H0BFADAA,Cardicor 5mg tablets (Merck Serono Ltd)
amp,404511000001105,0204000H0BFAEAL,Cardicor 7.5mg tablets (Merck Serono Ltd)
amp,890111000001100,0204000H0BFAFAB,Cardicor 10mg tablets (Merck Serono Ltd)
amp,859411000001109,0204000H0BIAAAA,Soloc 5mg tablets (Mercury Pharma Group Ltd)
amp,10241311000001102,0204000H0BKAAAM,Congescor 1.25mg tablets (Tillomed Laboratories Ltd)
amp,10241511000001108,0204000H0BKABAJ,Congescor 2.5mg tablets (Tillomed Laboratories Ltd)
amp,20475811000001108,0204000H0BKADAJ,Congescor 2.5mg tablets (Teva UK Ltd)
amp,2211000001109,0204000I0AAACAC,Labetalol 100mg tablets (Mylan)
amp,50911000001108,0204000I0AAACAC,Labetalol 100mg tablets (A A H Pharmaceuticals Ltd)
amp,192511000001101,0204000I0AAACAC,Labetalol 100mg tablets (Kent Pharmaceuticals Ltd)
amp,211811000001105,0204000I0AAACAC,Labetalol 100mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,281111000001101,0204000I0AAACAC,Labetalol 100mg tablets (Actavis UK Ltd)
amp,311711000001109,0204000I0AAACAC,Labetalol 100mg tablets (Sandoz Ltd)
amp,22055311000001102,0204000I0AAACAC,Labetalol 100mg tablets (Waymade Healthcare Plc)
amp,23951911000001100,0204000I0AAACAC,Labetalol 100mg tablets (DE Pharmaceuticals)
amp,29882111000001109,0204000I0AAACAC,Labetalol 100mg tablets (Sigma Pharmaceuticals Plc)
amp,30217211000001105,0204000I0AAACAC,Labetalol 100mg tablets (Mawdsley-Brooks & Company Ltd)
amp,36536911000001109,0204000I0AAACAC,Labetalol 100mg tablets (Tillomed Laboratories Ltd)
amp,22311000001107,0204000I0AAADAD,Labetalol 200mg tablets (A A H Pharmaceuticals Ltd)
amp,99411000001101,0204000I0AAADAD,Labetalol 200mg tablets (Mylan)
amp,265911000001104,0204000I0AAADAD,Labetalol 200mg tablets (Actavis UK Ltd)
amp,341511000001108,0204000I0AAADAD,Labetalol 200mg tablets (Sandoz Ltd)
amp,806211000001105,0204000I0AAADAD,Labetalol 200mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,846811000001103,0204000I0AAADAD,Labetalol 200mg tablets (Kent Pharmaceuticals Ltd)
amp,22055511000001108,0204000I0AAADAD,Labetalol 200mg tablets (Waymade Healthcare Plc)
amp,23952111000001108,0204000I0AAADAD,Labetalol 200mg tablets (DE Pharmaceuticals)
amp,29882311000001106,0204000I0AAADAD,Labetalol 200mg tablets (Sigma Pharmaceuticals Plc)
amp,36537111000001109,0204000I0AAADAD,Labetalol 200mg tablets (Tillomed Laboratories Ltd)
amp,166411000001101,0204000I0AAAEAE,Labetalol 400mg tablets (Mylan)
amp,179211000001104,0204000I0AAAEAE,Labetalol 400mg tablets (Actavis UK Ltd)
amp,246511000001107,0204000I0AAAEAE,Labetalol 400mg tablets (A A H Pharmaceuticals Ltd)
amp,295111000001100,0204000I0AAAEAE,Labetalol 400mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,296411000001101,0204000I0AAAEAE,Labetalol 400mg tablets (Kent Pharmaceuticals Ltd)
amp,929111000001109,0204000I0AAAEAE,Labetalol 400mg tablets (Sandoz Ltd)
amp,17929411000001101,0204000I0AAAEAE,Labetalol 400mg tablets (Phoenix Healthcare Distribution Ltd)
amp,22055711000001103,0204000I0AAAEAE,Labetalol 400mg tablets (Waymade Healthcare Plc)
amp,23952311000001105,0204000I0AAAEAE,Labetalol 400mg tablets (DE Pharmaceuticals)
amp,29882511000001100,0204000I0AAAEAE,Labetalol 400mg tablets (Sigma Pharmaceuticals Plc)
amp,8563811000001106,0204000I0AAAIAI,Labetalol 50mg/5ml oral solution (Special Order)
amp,8564111000001102,0204000I0AAAIAI,Labetalol 50mg/5ml oral suspension (Special Order)
amp,8557811000001106,0204000I0AAAJAJ,Labetalol 200mg/5ml oral solution (Special Order)
amp,8558111000001103,0204000I0AAAJAJ,Labetalol 200mg/5ml oral suspension (Special Order)
amp,8556511000001106,0204000I0AAAKAK,Labetalol 25mg/5ml oral solution (Special Order)
amp,8557111000001104,0204000I0AAAKAK,Labetalol 25mg/5ml oral suspension (Special Order)
amp,12590811000001108,0204000I0AAALAL,Labetalol 100mg/5ml oral suspension (Special Order)
amp,12591511000001103,0204000I0AAALAL,Labetalol 100mg/5ml oral solution (Special Order)
amp,42611000001104,0204000I0BCAAAB,Trandate 50mg tablets (RPH Pharmaceuticals AB)
amp,639011000001106,0204000I0BCABAC,Trandate 100mg tablets (RPH Pharmaceuticals AB)
amp,77311000001105,0204000I0BCACAD,Trandate 200mg tablets (RPH Pharmaceuticals AB)
amp,674711000001109,0204000I0BCADAE,Trandate 400mg tablets (RPH Pharmaceuticals AB)
amp,126811000001105,0204000K0AAABAB,Metoprolol 50mg tablets (Teva UK Ltd)
amp,160511000001104,0204000K0AAABAB,Metoprolol 50mg tablets (Kent Pharmaceuticals Ltd)
amp,378011000001105,0204000K0AAABAB,Metoprolol 50mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,393511000001101,0204000K0AAABAB,Metoprolol 50mg tablets (A A H Pharmaceuticals Ltd)
amp,407511000001102,0204000K0AAABAB,Metoprolol 50mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,482411000001100,0204000K0AAABAB,Metoprolol 50mg tablets (The Boots Company Plc)
amp,499011000001103,0204000K0AAABAB,Metoprolol 50mg tablets (Actavis UK Ltd)
amp,519211000001104,0204000K0AAABAB,Metoprolol 50mg tablets (Sandoz Ltd)
amp,683311000001100,0204000K0AAABAB,Metoprolol 50mg tablets (Mylan)
amp,11406211000001101,0204000K0AAABAB,Metoprolol 50mg tablets (Almus Pharmaceuticals Ltd)
amp,15110511000001101,0204000K0AAABAB,Metoprolol 50mg tablets (Sigma Pharmaceuticals Plc)
amp,21286311000001105,0204000K0AAABAB,Metoprolol 50mg tablets (Accord Healthcare Ltd)
amp,21798411000001108,0204000K0AAABAB,Metoprolol 50mg tablets (Waymade Healthcare Plc)
amp,24383811000001108,0204000K0AAABAB,Metoprolol 50mg tablets (DE Pharmaceuticals)
amp,35167811000001103,0204000K0AAABAB,Metoprolol 50mg tablets (Milpharm Ltd)
amp,36610411000001100,0204000K0AAABAB,Metoprolol 50mg tablets (Bristol Laboratories Ltd)
amp,37120911000001103,0204000K0AAABAB,Metoprolol 50mg tablets (Mawdsley-Brooks & Company Ltd)
amp,89911000001105,0204000K0AAACAC,Metoprolol 100mg tablets (Teva UK Ltd)
amp,121711000001108,0204000K0AAACAC,Metoprolol 100mg tablets (A A H Pharmaceuticals Ltd)
amp,203711000001103,0204000K0AAACAC,Metoprolol 100mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,497611000001100,0204000K0AAACAC,Metoprolol 100mg tablets (Mylan)
amp,573311000001103,0204000K0AAACAC,Metoprolol 100mg tablets (Sandoz Ltd)
amp,610811000001104,0204000K0AAACAC,Metoprolol 100mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,622511000001105,0204000K0AAACAC,Metoprolol 100mg tablets (The Boots Company Plc)
amp,834111000001104,0204000K0AAACAC,Metoprolol 100mg tablets (Actavis UK Ltd)
amp,927811000001105,0204000K0AAACAC,Metoprolol 100mg tablets (Kent Pharmaceuticals Ltd)
amp,11406511000001103,0204000K0AAACAC,Metoprolol 100mg tablets (Almus Pharmaceuticals Ltd)
amp,15110311000001107,0204000K0AAACAC,Metoprolol 100mg tablets (Sigma Pharmaceuticals Plc)
amp,17941511000001101,0204000K0AAACAC,Metoprolol 100mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21286511000001104,0204000K0AAACAC,Metoprolol 100mg tablets (Accord Healthcare Ltd)
amp,21799011000001109,0204000K0AAACAC,Metoprolol 100mg tablets (Waymade Healthcare Plc)
amp,24383511000001105,0204000K0AAACAC,Metoprolol 100mg tablets (DE Pharmaceuticals)
amp,35168011000001105,0204000K0AAACAC,Metoprolol 100mg tablets (Milpharm Ltd)
amp,36610711000001106,0204000K0AAACAC,Metoprolol 100mg tablets (Bristol Laboratories Ltd)
amp,37121211000001101,0204000K0AAACAC,Metoprolol 100mg tablets (Mawdsley-Brooks & Company Ltd)
amp,16632111000001104,0204000K0AAAFAF,Metoprolol 12.5mg capsules (Special Order)
amp,8632011000001106,0204000K0AAAMAM,Metoprolol 10mg/5ml oral solution (Special Order)
amp,8633111000001101,0204000K0AAAMAM,Metoprolol 10mg/5ml oral suspension (Special Order)
amp,8636311000001108,0204000K0AAANAN,Metoprolol 5mg/5ml oral solution (Special Order)
amp,8636611000001103,0204000K0AAANAN,Metoprolol 5mg/5ml oral suspension (Special Order)
amp,8634111000001104,0204000K0AAASAS,Metoprolol 25mg/5ml oral solution (Special Order)
amp,8634611000001107,0204000K0AAASAS,Metoprolol 25mg/5ml oral suspension (Special Order)
amp,8635811000001107,0204000K0AAATAT,Metoprolol 50mg/5ml oral suspension (Special Order)
amp,12957011000001100,0204000K0AABBBB,Metoprolol 6.25mg/5ml oral solution (Special Order)
amp,8633011000001102,0204000K0AABKBK,Metoprolol 12.5mg/5ml oral solution (Drug Tariff Special Order)
amp,8633711000001100,0204000K0AABLBL,Metoprolol 12.5mg/5ml oral suspension (Drug Tariff Special Order)
amp,8635411000001105,0204000K0AABMBM,Metoprolol 50mg/5ml oral solution (Drug Tariff Special Order)
amp,31811000001105,0204000K0BBAAAB,Betaloc 50mg tablets (AstraZeneca UK Ltd)
amp,193911000001101,0204000K0BBABAC,Betaloc 100mg tablets (AstraZeneca UK Ltd)
amp,185111000001102,0204000K0BBADAD,Betaloc-SA 200mg tablets (AstraZeneca UK Ltd)
amp,113511000001109,0204000K0BDAAAB,Lopresor 50mg tablets (Recordati Pharmaceuticals Ltd)
amp,756911000001107,0204000K0BDABAC,Lopresor 100mg tablets (Recordati Pharmaceuticals Ltd)
amp,916111000001108,0204000K0BDACAD,Lopresor SR 200mg tablets (Recordati Pharmaceuticals Ltd)
amp,27982111000001108,0204000M0AAAAAA,Nadolol 40mg tablets (Special Order)
amp,12251411000001100,0204000M0AAACAC,Nadolol 40mg/5ml oral solution (Special Order)
amp,27881211000001102,0204000M0AAADAD,Nadolol 10mg/5ml oral solution (Special Order)
amp,27881511000001104,0204000M0AAADAD,Nadolol 10mg/5ml oral suspension (Special Order)
amp,15173711000001106,0204000M0AAAEAE,Nadolol 80mg/5ml oral solution (Special Order)
amp,15174011000001106,0204000M0AAAEAE,Nadolol 80mg/5ml oral suspension (Special Order)
amp,16104011000001102,0204000M0AAAFAF,Nadolol 30mg/5ml oral solution (Special Order)
amp,16127311000001104,0204000M0AAAGAG,Nadolol 20mg/5ml oral solution (Special Order)
amp,16127611000001109,0204000M0AAAHAH,Nadolol 20mg/5ml oral suspension (Drug Tariff Special Order)
amp,16104311000001104,0204000M0AAAIAI,Nadolol 30mg/5ml oral suspension (Drug Tariff Special Order)
amp,12250011000001100,0204000M0AAAJAJ,Nadolol 40mg/5ml oral suspension (Drug Tariff Special Order)
amp,32708511000001109,0204000M0AAAKAK,Nadolol 25mg/5ml oral solution (Special Order)
amp,3687411000001106,0204000M0BBABAB,Corgard 80mg tablets (Sanofi)
amp,20359911000001106,0204000N0AAABAB,Oxprenolol 20mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,20365011000001102,0204000N0AAABAB,Oxprenolol 20mg tablets (A A H Pharmaceuticals Ltd)
amp,20464711000001106,0204000N0AAABAB,Oxprenolol 20mg tablets (Advanz Pharma)
amp,20360111000001109,0204000N0AAACAC,Oxprenolol 40mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,20365211000001107,0204000N0AAACAC,Oxprenolol 40mg tablets (A A H Pharmaceuticals Ltd)
amp,20464511000001101,0204000N0AAACAC,Oxprenolol 40mg tablets (Advanz Pharma)
amp,20464311000001107,0204000N0AAADAD,Oxprenolol 80mg tablets (Sovereign Medical Ltd)
amp,20638611000001102,0204000N0AAADAD,Oxprenolol 80mg tablets (A A H Pharmaceuticals Ltd)
amp,473011000001107,0204000N0BEAAAF,Slow-Trasicor 160mg tablets (Advanz Pharma)
amp,592911000001104,0204000N0BFABAC,Trasicor 40mg tablets (Amdipharm Plc)
amp,3705711000001103,0204000P0AAAAAA,Pindolol 5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,3706411000001100,0204000P0AAAAAA,Pindolol 5mg tablets (Mylan)
amp,3707011000001107,0204000P0AAAAAA,Pindolol 5mg tablets (A A H Pharmaceuticals Ltd)
amp,17878311000001107,0204000P0AAAAAA,Pindolol 5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21847911000001109,0204000P0AAAAAA,Pindolol 5mg tablets (Waymade Healthcare Plc)
