parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"age1"	"Age spline 1"	1.0525707	.02279203	2.3661306	.0179751	1.0088338	1.0982037	"model3"	"icu"	""
"age2"	"Age spline 2"	1.098841	.05687751	1.8209724	.06861105	.99283143	1.2161698	"model3"	"icu"	""
"age3"	"Age spline 3"	.60092292	.07735535	-3.9563286	.00007611	.46692342	.77337813	"model3"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0826475	.08945936	.96102155	.33654133	.92077203	1.2729812	"model3"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1077904	.09049888	1.253072	.21017949	.94388756	1.3001544	"model3"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2208428	.09769024	2.4936852	.01264246	1.0436328	1.4281432	"model3"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2796647	.1053896	2.9942503	.0027512	1.0889141	1.50383	"model3"	"icu"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0744914	.00428054	18.034972	1.035e-72	1.0661344	1.082914	"model3"	"icu"	""
"hba1c_pct"	"HbA1c %"	1.1769555	.02264996	8.4663533	2.532e-17	1.1333892	1.2221965	"model3"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0079911	.00163401	4.9099787	9.109e-07	1.0047936	1.0111988	"model3"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1084671	.05715314	1.9972262	.04580061	1.0019231	1.2263408	"model3"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.33345803	.03731493	-9.814204	9.781e-23	.26778684	.41523422	"model3"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	1.0919011	.05739926	1.6725	.09442578	.98500214	1.2104014	"model3"	"icu"	""
"bp_map"	"Mean Arterial Pressure"	1.0001134	.00008608	1.3178903	.18754038	.99994474	1.0002822	"model3"	"icu"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"icu"	""
"1.asthma"	"Asthma category"	1.2461993	.07444978	3.6841805	.00022944	1.1084994	1.4010045	"model3"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.680816	.12710609	6.8668078	6.565e-12	1.4492753	1.9493483	"model3"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.94821779	.06164754	-.81783886	.41344921	.8347722	1.0770806	"model3"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"icu"	""
"1.dm_type"	"Diabetes Type"	1.408211	.25402435	1.897688	.05773719	.98882902	2.0054612	"model3"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.1347658	.07939291	1.8070156	.07075985	.98935615	1.3015469	"model3"	"icu"	""
"3.dm_type"	"Diabetes Type"	1.1842004	.12072392	1.658413	.09723413	.96972595	1.4461102	"model3"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"icu"	""
"1.cancer"	"Cancer"	1.0882975	.08976478	1.0258563	.3049593	.92584641	1.2792526	"model3"	"icu"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"icu"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.83523568	.17614593	-.85370666	.39326754	.55245386	1.2627636	"model3"	"icu"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"icu"	""
"1.stroke"	"Stroke"	1.2196304	.12750971	1.89911	.05755002	.99365804	1.4969921	"model3"	"icu"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"icu"	""
"1.dementia"	"Dementia"	.15328575	.15362464	-1.8713143	.06130153	.021499	1.092912	"model3"	"icu"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"icu"	""
"1.other_neuro"	"Neurological disease"	1.1142624	.21030626	.57323558	.5664852	.7697176	1.6130341	"model3"	"icu"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"icu"	""
"1.egfr60"	"CKD defined by egfr<60"	1.311541	.1004903	3.5395814	.00040076	1.1286591	1.5240561	"model3"	"icu"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"icu"	""
"1.esrf"	"end stage renal failure"	6.5906925	1.1479333	10.826235	2.586e-27	4.6846063	9.2723326	"model3"	"icu"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"icu"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.91697596	.17867387	-.44482162	.65644867	.6258933	1.3434317	"model3"	"icu"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"icu"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1206075	.09727834	1.3117476	.18960531	.94528317	1.3284497	"model3"	"icu"	""
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"icu"	""
"2.hh_cat_2"	"Household category excluding 11+"	1.1475738	.06194185	2.5501898	.01076643	1.0323711	1.2756319	"model3"	"icu"	""
"3.hh_cat_2"	"Household category excluding 11+"	1.2500426	.12201736	2.2864089	.02223035	1.0323776	1.5135998	"model3"	"icu"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"icu"	""
"1.carehome"	"Care home y/n"	1.4818006	.86057788	.67713787	.49831849	.47472458	4.6252776	"model3"	"icu"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.ethnicity_16"	"Eth 16 categories"	.98577339	.12317461	-.11467402	.9087035	.77164499	1.2593216	"model3"	"onscoviddeath"	""
"3.ethnicity_16"	"Eth 16 categories"	.94139068	.05688535	-.99950555	.31754985	.83624667	1.0597548	"model3"	"onscoviddeath"	""
"4.ethnicity_16"	"Eth 16 categories"	1.4446654	.32479579	1.6362905	.10177881	.92981499	2.2445951	"model3"	"onscoviddeath"	""
"5.ethnicity_16"	"Eth 16 categories"	1.6420889	.58232651	1.3985718	.16194141	.81948111	3.2904432	"model3"	"onscoviddeath"	""
"6.ethnicity_16"	"Eth 16 categories"	1.4710884	.52148055	1.088907	.2761949	.734344	2.9469854	"model3"	"onscoviddeath"	""
"7.ethnicity_16"	"Eth 16 categories"	1.3906685	.37370434	1.2272296	.21973632	.82127074	2.3548372	"model3"	"onscoviddeath"	""
"8.ethnicity_16"	"Eth 16 categories"	1.4605421	.09970707	5.5488994	2.875e-08	1.2776296	1.6696413	"model3"	"onscoviddeath"	""
"9.ethnicity_16"	"Eth 16 categories"	1.283538	.11506214	2.7845582	.00536007	1.076721	1.5300805	"model3"	"onscoviddeath"	""
"10.ethnicity_16"	"Eth 16 categories"	1.7338286	.28490059	3.3491733	.00081053	1.2564285	2.3926246	"model3"	"onscoviddeath"	""
"11.ethnicity_16"	"Eth 16 categories"	1.7978026	.17917173	5.8855732	3.967e-09	1.4788018	2.1856169	"model3"	"onscoviddeath"	""
"12.ethnicity_16"	"Eth 16 categories"	1.2263459	.12687024	1.9722691	.04857889	1.0012738	1.5020108	"model3"	"onscoviddeath"	""
"13.ethnicity_16"	"Eth 16 categories"	1.7225376	.22491	4.1648366	.00003116	1.3336079	2.2248935	"model3"	"onscoviddeath"	""
"14.ethnicity_16"	"Eth 16 categories"	1.7398693	.32127268	2.9991876	.00270701	1.2115446	2.4985833	"model3"	"onscoviddeath"	""
"15.ethnicity_16"	"Eth 16 categories"	1.300573	.33751171	1.0126967	.31120507	.7820588	2.1628682	"model3"	"onscoviddeath"	""
"16.ethnicity_16"	"Eth 16 categories"	1.3016101	.1644025	2.086994	.03688867	1.0161742	1.6672228	"model3"	"onscoviddeath"	""
"17.ethnicity_16"	"Eth 16 categories"	1.0349368	.02914082	1.2195977	.22261744	.97936921	1.0936571	"model3"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.male"	"Male"	1.7271631	.04181205	22.573889	7.83e-113	1.6471268	1.8110885	"model3"	"onscoviddeath"	""
"age1"	"Age spline 1"	1.1561201	.03863933	4.3406012	.00001421	1.0828155	1.2343872	"model3"	"onscoviddeath"	""
"age2"	"Age spline 2"	.87350491	.06116055	-1.9315416	.05341611	.7614939	1.001992	"model3"	"onscoviddeath"	""
"age3"	"Age spline 3"	1.3819192	.2202154	2.0298941	.0423673	1.011206	1.8885378	"model3"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0928396	.04194836	2.3128845	.02072899	1.0136389	1.1782286	"model3"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2075051	.04596319	4.9535878	7.286e-07	1.1206973	1.3010369	"model3"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3686344	.0516926	8.3086531	9.679e-17	1.270978	1.4737943	"model3"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5500169	.05994756	11.331896	9.121e-30	1.4368646	1.6720799	"model3"	"onscoviddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0182957	.00227802	8.1044358	5.299e-16	1.0138407	1.0227704	"model3"	"onscoviddeath"	""
"hba1c_pct"	"HbA1c %"	1.0973209	.01210776	8.4169152	3.865e-17	1.0738448	1.1213101	"model3"	"onscoviddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.010942	.000598	18.397308	1.381e-75	1.0097706	1.0121147	"model3"	"onscoviddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.223523	.03242715	7.6117281	2.705e-14	1.1615894	1.2887587	"model3"	"onscoviddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0213414	.05054738	.42667916	.66961303	.92692366	1.1253766	"model3"	"onscoviddeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.hypertension"	"Diagnosed hypertension"	.99967638	.02702855	-.0119712	.99044859	.94808056	1.0540801	"model3"	"onscoviddeath"	""
"bp_map"	"Mean Arterial Pressure"	.99611517	.00072453	-5.3514349	8.726e-08	.99469612	.99753623	"model3"	"onscoviddeath"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.asthma"	"Asthma category"	1.0563539	.03310015	1.7496238	.08018324	.9934308	1.1232626	"model3"	"onscoviddeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.6660376	.04656257	18.264148	1.597e-74	1.5772311	1.7598443	"model3"	"onscoviddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3366181	.03265934	11.874394	1.608e-32	1.2741156	1.4021868	"model3"	"onscoviddeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.dm_type"	"Diabetes Type"	1.7501336	.18035703	5.4310941	5.601e-08	1.4300528	2.1418563	"model3"	"onscoviddeath"	""
"2.dm_type"	"Diabetes Type"	1.3593617	.0419239	9.9548167	2.403e-23	1.2796265	1.4440653	"model3"	"onscoviddeath"	""
"3.dm_type"	"Diabetes Type"	.95428922	.04823271	-.92571522	.35459399	.8642864	1.0536645	"model3"	"onscoviddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.cancer"	"Cancer"	1.310005	.03625732	9.7564262	1.731e-22	1.240835	1.3830308	"model3"	"onscoviddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	2.0598313	.15155312	9.821532	9.095e-23	1.7832165	2.379355	"model3"	"onscoviddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.stroke"	"Stroke"	1.4170227	.04391148	11.247959	2.370e-29	1.3335193	1.505755	"model3"	"onscoviddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.dementia"	"Dementia"	2.1794773	.1087957	15.607219	6.501e-55	1.9763409	2.4034929	"model3"	"onscoviddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.other_neuro"	"Neurological disease"	2.2625087	.11009035	16.779672	3.437e-63	2.0567051	2.4889059	"model3"	"onscoviddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.4499799	.03767286	14.300469	2.173e-46	1.3779909	1.5257297	"model3"	"onscoviddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.esrf"	"end stage renal failure"	4.5817617	.39406361	17.697205	4.406e-70	3.8710003	5.4230274	"model3"	"onscoviddeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.320198	.13394778	2.7378344	.00618452	1.082121	1.6106541	"model3"	"onscoviddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1244047	.04437859	2.9708173	.00297008	1.0407035	1.2148379	"model3"	"onscoviddeath"	""
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.hh_cat_2"	"Household category excluding 11+"	1.0749505	.0347492	2.2357819	.02536606	1.008956	1.1452616	"model3"	"onscoviddeath"	""
"3.hh_cat_2"	"Household category excluding 11+"	1.4025562	.07281399	6.5163268	7.205e-11	1.2668639	1.5527823	"model3"	"onscoviddeath"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.carehome"	"Care home y/n"	7.0193685	.35594211	38.428877	0	6.3552821	7.7528477	"model3"	"onscoviddeath"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"ons"	"eth16"
"2.ethnicity_16"	"Eth 16 categories"	.99220311	.05600912	-.13866331	.88971621	.88828207	1.108282	"model3"	"ons"	"eth16"
"3.ethnicity_16"	"Eth 16 categories"	.97103144	.0247784	-1.152006	.24931859	.92366112	1.0208312	"model3"	"ons"	"eth16"
"4.ethnicity_16"	"Eth 16 categories"	.84455018	.12218186	-1.1678305	.24287513	.63603548	1.1214233	"model3"	"ons"	"eth16"
"5.ethnicity_16"	"Eth 16 categories"	.99250656	.2119039	-.03522961	.97189665	.65312851	1.5082319	"model3"	"ons"	"eth16"
"6.ethnicity_16"	"Eth 16 categories"	.729258	.16748773	-1.3747094	.16922155	.46492924	1.143867	"model3"	"ons"	"eth16"
"7.ethnicity_16"	"Eth 16 categories"	.66427726	.11955831	-2.2727519	.02304114	.46681841	.94525896	"model3"	"ons"	"eth16"
"8.ethnicity_16"	"Eth 16 categories"	.87630463	.03644554	-3.174835	.00149922	.80770654	.95072871	"model3"	"ons"	"eth16"
"9.ethnicity_16"	"Eth 16 categories"	.78599559	.04339867	-4.3612152	.00001293	.70537667	.8758286	"model3"	"ons"	"eth16"
"10.ethnicity_16"	"Eth 16 categories"	.69511803	.08906865	-2.8382162	.00453664	.54074213	.89356655	"model3"	"ons"	"eth16"
"11.ethnicity_16"	"Eth 16 categories"	.78598331	.05788326	-3.2700346	.00107534	.68034172	.90802864	"model3"	"ons"	"eth16"
"12.ethnicity_16"	"Eth 16 categories"	.79269792	.05104473	-3.6077005	.00030892	.69870803	.8993313	"model3"	"ons"	"eth16"
"13.ethnicity_16"	"Eth 16 categories"	.84687837	.08040947	-1.7504115	.08004734	.70307408	1.0200959	"model3"	"ons"	"eth16"
"14.ethnicity_16"	"Eth 16 categories"	.82839328	.10568544	-1.4756936	.14002615	.64512113	1.0637311	"model3"	"ons"	"eth16"
"15.ethnicity_16"	"Eth 16 categories"	.56019311	.09488152	-3.42129	.00062325	.40194563	.7807432	"model3"	"ons"	"eth16"
"16.ethnicity_16"	"Eth 16 categories"	.81125673	.0615764	-2.7557821	.0058552	.69911722	.9413836	"model3"	"ons"	"eth16"
"17.ethnicity_16"	"Eth 16 categories"	1.0725081	.01189889	6.3094514	2.800e-10	1.0494384	1.0960848	"model3"	"ons"	"eth16"
"0b.male"	"Male"	1	0			1	1	"model3"	"ons"	"eth16"
"1.male"	"Male"	1.1968899	.01174135	18.32095	5.632e-75	1.1740971	1.2201252	"model3"	"ons"	"eth16"
"age1"	"Age spline 1"	1.2302711	.01686812	15.114586	1.298e-51	1.1976505	1.2637803	"model3"	"ons"	"eth16"
"age2"	"Age spline 2"	.7261537	.02088047	-11.128317	9.134e-29	.6863606	.76825388	"model3"	"ons"	"eth16"
"age3"	"Age spline 3"	2.1726599	.14218776	11.856719	1.986e-32	1.9111098	2.4700052	"model3"	"ons"	"eth16"
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ons"	"eth16"
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0980837	.01667541	6.161403	7.210e-10	1.0658821	1.1312581	"model3"	"ons"	"eth16"
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2008892	.01814278	12.117079	8.576e-34	1.1658513	1.2369801	"model3"	"ons"	"eth16"
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2785765	.01975927	15.90174	6.163e-57	1.2404297	1.3178965	"model3"	"ons"	"eth16"
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.4509057	.02330295	23.173441	8.44e-119	1.4059441	1.4973051	"model3"	"ons"	"eth16"
"bmi"	"Body Mass Index (BMI, kg/m2)"	.96696503	.00096585	-33.63187	5.74e-248	.96507386	.96885991	"model3"	"ons"	"eth16"
"hba1c_pct"	"HbA1c %"	1.0397331	.00551813	7.3416565	2.110e-13	1.0289738	1.0506049	"model3"	"ons"	"eth16"
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0131582	.00020281	65.303569	0	1.0127607	1.0135557	"model3"	"ons"	"eth16"
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ons"	"eth16"
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1458452	.01280774	12.179999	3.973e-34	1.1210155	1.1712249	"model3"	"ons"	"eth16"
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.9312186	.03221818	39.450824	0	1.8690933	1.9954088	"model3"	"ons"	"eth16"
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ons"	"eth16"
"1.hypertension"	"Diagnosed hypertension"	1.1121067	.01242412	9.5111897	1.885e-21	1.0880205	1.136726	"model3"	"ons"	"eth16"
"bp_map"	"Mean Arterial Pressure"	.99337821	.00027262	-24.208562	1.81e-129	.99284402	.99391268	"model3"	"ons"	"eth16"
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"ons"	"eth16"
"1.asthma"	"Asthma category"	.91931082	.01264689	-6.1155394	9.623e-10	.89485457	.94443546	"model3"	"ons"	"eth16"
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ons"	"eth16"
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.7064292	.01956593	46.607582	0	1.6685083	1.7452118	"model3"	"ons"	"eth16"
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ons"	"eth16"
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.4792938	.01505861	38.465665	0	1.4500719	1.5091045	"model3"	"ons"	"eth16"
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ons"	"eth16"
"1.dm_type"	"Diabetes Type"	2.025044	.08643655	16.530666	2.207e-61	1.8625244	2.2017448	"model3"	"ons"	"eth16"
"2.dm_type"	"Diabetes Type"	1.3087459	.01736683	20.276779	2.062e-91	1.2751464	1.3432308	"model3"	"ons"	"eth16"
"3.dm_type"	"Diabetes Type"	.94003294	.02084295	-2.789047	.00528634	.90005644	.98178503	"model3"	"ons"	"eth16"
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ons"	"eth16"
"1.cancer"	"Cancer"	3.1710332	.03102119	117.96949	0	3.110812	3.2324203	"model3"	"ons"	"eth16"
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ons"	"eth16"
"1.chronic_liver_disease"	"Chronic liver disease"	2.9707549	.07644145	42.314812	0	2.8246476	3.1244197	"model3"	"ons"	"eth16"
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ons"	"eth16"
"1.stroke"	"Stroke"	1.453554	.01873079	29.024194	3.26e-185	1.4173021	1.4907332	"model3"	"ons"	"eth16"
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ons"	"eth16"
"1.dementia"	"Dementia"	1.7667114	.04210391	23.880696	4.86e-126	1.6860869	1.8511912	"model3"	"ons"	"eth16"
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ons"	"eth16"
"1.other_neuro"	"Neurological disease"	1.9130634	.04268091	29.076593	7.10e-186	1.831213	1.9985724	"model3"	"ons"	"eth16"
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ons"	"eth16"
"1.egfr60"	"CKD defined by egfr<60"	1.2884557	.01392248	23.455009	1.18e-121	1.2614551	1.3160343	"model3"	"ons"	"eth16"
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ons"	"eth16"
"1.esrf"	"end stage renal failure"	3.0958431	.13649261	25.631346	6.83e-145	2.8395552	3.3752625	"model3"	"ons"	"eth16"
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ons"	"eth16"
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.3518103	.05642697	7.2216526	5.136e-13	1.2456186	1.4670551	"model3"	"ons"	"eth16"
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ons"	"eth16"
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0764068	.01768368	4.4817698	7.403e-06	1.0422995	1.1116302	"model3"	"ons"	"eth16"
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"ons"	"eth16"
"2.hh_cat_2"	"Household category excluding 11+"	1.0296991	.01470017	2.0500336	.04036115	1.0012867	1.0589178	"model3"	"ons"	"eth16"
"3.hh_cat_2"	"Household category excluding 11+"	1.2215506	.03402514	7.1846259	6.739e-13	1.1566502	1.2900925	"model3"	"ons"	"eth16"
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ons"	"eth16"
"1.carehome"	"Care home y/n"	3.6815514	.09521733	50.393057	0	3.4995801	3.872985	"model3"	"ons"	"eth16"
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"onsdeath"	""
"2.ethnicity_16"	"Eth 16 categories"	.98640939	.05074567	-.26598994	.79024696	.8917996	1.0910562	"model3"	"onsdeath"	""
"3.ethnicity_16"	"Eth 16 categories"	.96389489	.02266227	-1.5640683	.11780153	.92048552	1.0093514	"model3"	"onsdeath"	""
"4.ethnicity_16"	"Eth 16 categories"	.96638043	.11751613	-.28122086	.77854101	.76144451	1.226473	"model3"	"onsdeath"	""
"5.ethnicity_16"	"Eth 16 categories"	1.1066568	.20238293	.55416002	.57946933	.77329838	1.5837214	"model3"	"onsdeath"	""
"6.ethnicity_16"	"Eth 16 categories"	.85258236	.16429896	-.82760409	.40789475	.58439093	1.2438534	"model3"	"onsdeath"	""
"7.ethnicity_16"	"Eth 16 categories"	.78929097	.11796704	-1.5831728	.11338207	.58886666	1.0579309	"model3"	"onsdeath"	""
"8.ethnicity_16"	"Eth 16 categories"	.99081895	.03495498	-.26144402	.79375012	.92462338	1.0617536	"model3"	"onsdeath"	""
"9.ethnicity_16"	"Eth 16 categories"	.88401072	.04140246	-2.6323611	.00847937	.80647643	.96899911	"model3"	"onsdeath"	""
"10.ethnicity_16"	"Eth 16 categories"	.9006709	.09068747	-1.0389969	.29880616	.73936634	1.0971666	"model3"	"onsdeath"	""
"11.ethnicity_16"	"Eth 16 categories"	.99021334	.05823205	-.16723795	.86718282	.88241254	1.1111837	"model3"	"onsdeath"	""
"12.ethnicity_16"	"Eth 16 categories"	.88097207	.04805524	-2.3232642	.02016496	.79164563	.98037778	"model3"	"onsdeath"	""
"13.ethnicity_16"	"Eth 16 categories"	1.0321828	.0789554	.41409744	.67880275	.88847486	1.1991351	"model3"	"onsdeath"	""
"14.ethnicity_16"	"Eth 16 categories"	.99222624	.10403415	-.074432	.94066665	.80790981	1.2185926	"model3"	"onsdeath"	""
"15.ethnicity_16"	"Eth 16 categories"	.67216127	.09529281	-2.802108	.00507699	.50909402	.88746038	"model3"	"onsdeath"	""
"16.ethnicity_16"	"Eth 16 categories"	.90056306	.05850448	-1.6121935	.10691983	.79289628	1.0228498	"model3"	"onsdeath"	""
"17.ethnicity_16"	"Eth 16 categories"	1.0673263	.01101564	6.3131617	2.734e-10	1.0459529	1.0891364	"model3"	"onsdeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onsdeath"	""
"1.male"	"Male"	1.2575952	.01141783	25.244944	1.29e-140	1.2354146	1.280174	"model3"	"onsdeath"	""
"age1"	"Age spline 1"	1.2184195	.01544598	15.583622	9.407e-55	1.1885189	1.2490723	"model3"	"onsdeath"	""
"age2"	"Age spline 2"	.74784201	.01988157	-10.929499	8.331e-28	.70987265	.78784225	"model3"	"onsdeath"	""
"age3"	"Age spline 3"	2.0201494	.12223539	11.621114	3.219e-31	1.7942332	2.2745111	"model3"	"onsdeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onsdeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.096801	.01548793	6.5432844	6.018e-11	1.0668614	1.1275807	"model3"	"onsdeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2014405	.01687017	13.06981	4.899e-39	1.1688265	1.2349647	"model3"	"onsdeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2925327	.01847606	17.951259	4.691e-72	1.2568228	1.3292571	"model3"	"onsdeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.46649	.02173546	25.832334	3.84e-147	1.4245021	1.5097155	"model3"	"onsdeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	.97464459	.0008891	-28.153384	2.18e-174	.97290354	.97638876	"model3"	"onsdeath"	""
"hba1c_pct"	"HbA1c %"	1.0497178	.00502142	10.143301	3.549e-24	1.039922	1.0596059	"model3"	"onsdeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0129005	.00019296	67.285663	0	1.0125224	1.0132788	"model3"	"onsdeath"	""
