eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	.73897264	.26864398	-.83208669	.40536002	.36239735	1.5068558	"model2"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	4.7482637	2.3100196	3.2020272	.00136464	1.8298993	12.320901	"model2"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	2.361083	.6844081	2.9638086	.00303857	1.3377443	4.1672485	"model2"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	1.7401551	.49041166	1.9656978	.04933353	1.0016172	3.0232506	"model2"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	1.6015404	.39032674	1.9324091	.05330903	.99330683	2.5822148	"model2"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	2.7425138	.71163708	3.888012	.00010107	1.6492104	4.5605957	"model2"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	2.3087229	1.6005136	1.2069225	.22746199	.59330706	8.9838835	"model2"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	1.1879944	.37971253	.53896462	.58991127	.63496417	2.2226934	"model2"	"ventilated"
"ventilated"	"24o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	.37703775	.39132333	-.93980183	.34731922	.04930967	2.8829528	"model2"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	7.0124692	5.4697628	2.4970215	.01252414	1.5203	32.345408	"model2"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	12.281811	9.2178901	3.3417895	.0008324	2.8210355	53.470748	"model2"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	1.3124475	.51403573	.69420519	.48755354	.60911419	2.8279074	"model2"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	2.4525113	.99399037	2.2134807	.02686452	1.1082133	5.4274856	"model2"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	1.2713761	.53888019	.56646581	.57107717	.55397133	2.9178354	"model2"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"_cons"	"Constant"	2.0056232	3.3890803	.411859	.68044277	.07309678	55.030118	"model2"	"ventilated"
"ventilated"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.eth5"	"Eth 5 categories"	1.105294	.22058319	.50163616	.61592348	.74748724	1.6343755	"model3"	"ventilated"
"ventilated"	"3.eth5"	"Eth 5 categories"	1.1111015	.28502313	.41069157	.68129871	.67204897	1.8369889	"model3"	"ventilated"
"ventilated"	"4.eth5"	"Eth 5 categories"	1.1826687	.46332414	.42825414	.66846611	.54877594	2.548773	"model3"	"ventilated"
"ventilated"	"5.eth5"	"Eth 5 categories"	1.4087238	.50405042	.95773614	.33819583	.69865126	2.8404767	"model3"	"ventilated"
"ventilated"	"6.eth5"	"Eth 5 categories"	1.1792944	.17718142	1.0976594	.27235324	.87848563	1.5831053	"model3"	"ventilated"
"ventilated"	"0b.male"	"Male"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.male"	"Male"	1.7066766	.20966669	4.3511941	.00001354	1.3414682	2.1713112	"model3"	"ventilated"
"ventilated"	"age1"	"Age spline 1"	.93233903	.04988806	-1.3093017	.19043218	.83951285	1.0354291	"model3"	"ventilated"
"ventilated"	"age2"	"Age spline 2"	1.331147	.16835479	2.2616674	.02371796	1.0388948	1.7056127	"model3"	"ventilated"
"ventilated"	"age3"	"Age spline 3"	.41965572	.13120874	-2.7772215	.00548258	.22738308	.774512	"model3"	"ventilated"
"ventilated"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0561376	.20076912	.28731822	.77386867	.72762768	1.5329634	"model3"	"ventilated"
"ventilated"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2059297	.23029472	.98053183	.32682366	.8294099	1.7533748	"model3"	"ventilated"
"ventilated"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3992355	.26311946	1.7864113	.07403269	.96789105	2.0228102	"model3"	"ventilated"
"ventilated"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.92612993	.17503233	-.40605009	.6847058	.63944111	1.3413536	"model3"	"ventilated"
"ventilated"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0039366	.01025726	.38453726	.70058029	.98403266	1.0242431	"model3"	"ventilated"
"ventilated"	"hba1c_pct"	"HbA1c %"	1.0419266	.05005822	.85487474	.39262049	.94829201	1.1448067	"model3"	"ventilated"
"ventilated"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99822333	.00436298	-.40685326	.68411577	.98970856	1.0068114	"model3"	"ventilated"
"ventilated"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0169826	.12668241	.13518845	.89246288	.7966764	1.2982104	"model3"	"ventilated"
"ventilated"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0164475	.26093045	.06354968	.9493288	.61457447	1.6811072	"model3"	"ventilated"
"ventilated"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.hypertension"	"Diagnosed hypertension"	.86837643	.10700475	-1.1453132	.25207945	.68205538	1.1055959	"model3"	"ventilated"
"ventilated"	"bp_map"	"Mean Arterial Pressure"	.99266158	.00376303	-1.9429612	.05202085	.9853135	1.0000645	"model3"	"ventilated"
"ventilated"	"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.asthma"	"Asthma category"	1.1442006	.16261706	.94781533	.34322347	.86601811	1.5117409	"model3"	"ventilated"
"ventilated"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	.81191435	.13317753	-1.2702655	.20399008	.58869242	1.1197781	"model3"	"ventilated"
"ventilated"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.60560457	.08618155	-3.524277	.00042464	.45820256	.80042525	"model3"	"ventilated"
"ventilated"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.dm_type"	"Diabetes Type"	.90580635	.37088591	-.24161387	.80907937	.40598277	2.0209851	"model3"	"ventilated"
"ventilated"	"2.dm_type"	"Diabetes Type"	.99402027	.16254931	-.03667699	.97074255	.72144074	1.3695876	"model3"	"ventilated"
"ventilated"	"3.dm_type"	"Diabetes Type"	1.1978569	.30452093	.71014484	.47761432	.72779866	1.9715084	"model3"	"ventilated"
"ventilated"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.cancer"	"Cancer"	.97221798	.18303257	-.14965903	.88103364	.67222395	1.4060906	"model3"	"ventilated"
"ventilated"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_liver_disease"	"Chronic liver disease"	.71465387	.34506546	-.69578954	.48656064	.27739539	1.8411631	"model3"	"ventilated"
"ventilated"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.stroke"	"Stroke"	.89179127	.20781109	-.49145966	.62310137	.56482071	1.4080427	"model3"	"ventilated"
"ventilated"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1o.dementia"	"Dementia"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.other_neuro"	"Neurological disease"	.46232129	.18994598	-1.8777899	.06040991	.20664523	1.0343378	"model3"	"ventilated"
"ventilated"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.egfr60"	"CKD defined by egfr<60"	.77458646	.12607899	-1.5692505	.11658959	.56301546	1.065662	"model3"	"ventilated"
"ventilated"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.esrf"	"end stage renal failure"	.80989332	.28823202	-.59246794	.55353729	.40317599	1.6269004	"model3"	"ventilated"
"ventilated"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0293768	.42595508	.0699701	.94421746	.45745463	2.3163315	"model3"	"ventilated"
"ventilated"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.ra_sle_psoriasis"	"Autoimmune disease"	.80644596	.15789604	-1.0987062	.27189626	.54943513	1.1836795	"model3"	"ventilated"
"ventilated"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.hh_total_cat"	"Number of people in household"	1.3356139	.16881016	2.2896415	.02204211	1.0425487	1.7110611	"model3"	"ventilated"
"ventilated"	"3.hh_total_cat"	"Number of people in household"	1.4269008	.33326211	1.5221354	.12797515	.90279682	2.2552647	"model3"	"ventilated"
"ventilated"	"4.hh_total_cat"	"Number of people in household"	3.6165688	3.0280772	1.5353612	.12469513	.70081523	18.663364	"model3"	"ventilated"
"ventilated"	"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.carehome"	"Care home y/n"	.22192602	.28645315	-1.1662986	.24349372	.01768119	2.7855106	"model3"	"ventilated"
"ventilated"	"2b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"3.stp"	"Sustainability and Transformation Partnership"	.72690591	.22084834	-1.0498273	.2937975	.40074342	1.31853	"model3"	"ventilated"
"ventilated"	"4.stp"	"Sustainability and Transformation Partnership"	5.9542543	3.994783	2.6592234	.0078321	1.5986217	22.177319	"model3"	"ventilated"
"ventilated"	"5.stp"	"Sustainability and Transformation Partnership"	1.403772	.6689514	.71172202	.47663693	.5516534	3.5721269	"model3"	"ventilated"
"ventilated"	"6.stp"	"Sustainability and Transformation Partnership"	1.3894998	.36319287	1.25847	.20822182	.83246906	2.3192569	"model3"	"ventilated"
"ventilated"	"7.stp"	"Sustainability and Transformation Partnership"	4.8942915	5.8972846	1.3179753	.18751193	.46137124	51.919337	"model3"	"ventilated"
"ventilated"	"8.stp"	"Sustainability and Transformation Partnership"	2.624699	.84938846	2.9818464	.00286516	1.3919353	4.9492564	"model3"	"ventilated"
"ventilated"	"9.stp"	"Sustainability and Transformation Partnership"	2.7845138	1.1476025	2.4847855	.01296295	1.2414731	6.245417	"model3"	"ventilated"
"ventilated"	"10.stp"	"Sustainability and Transformation Partnership"	5.4622178	2.3481461	3.9495213	.00007831	2.3520526	12.685015	"model3"	"ventilated"
"ventilated"	"11.stp"	"Sustainability and Transformation Partnership"	3.1170305	.98893978	3.5833245	.00033925	1.673711	5.8049921	"model3"	"ventilated"
"ventilated"	"12.stp"	"Sustainability and Transformation Partnership"	3.4086422	1.2066238	3.4642659	.00053168	1.7031972	6.821783	"model3"	"ventilated"
"ventilated"	"13.stp"	"Sustainability and Transformation Partnership"	7.4113764	2.982018	4.9782084	6.418e-07	3.3683104	16.307434	"model3"	"ventilated"
"ventilated"	"14.stp"	"Sustainability and Transformation Partnership"	2.5779352	1.1318945	2.156805	.03102086	1.0902718	6.0954983	"model3"	"ventilated"
"ventilated"	"15.stp"	"Sustainability and Transformation Partnership"	2.1357246	.64334615	2.5190181	.01176826	1.183415	3.8543702	"model3"	"ventilated"
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	.79837364	.309635	-.58060825	.56150451	.37332135	1.7073775	"model3"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	5.549748	2.8092046	3.3856183	.00071018	2.0578181	14.967165	"model3"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	2.7833144	.83609457	3.4076513	.00065525	1.5447753	5.0148646	"model3"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	2.2094683	.64964573	2.6961776	.00701403	1.2416827	3.9315603	"model3"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	2.076106	.513419	2.9538895	.00313796	1.2786397	3.3709386	"model3"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	3.6752822	.94305426	5.0727275	3.922e-07	2.2226841	6.0772016	"model3"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	2.1315305	1.5013095	1.0745473	.28257744	.53599574	8.4766015	"model3"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	1.6688082	.56437825	1.5142556	.12996103	.86007543	3.2379961	"model3"	"ventilated"
"ventilated"	"24o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	1.0112271	1.2858445	.00878012	.99299457	.08365418	12.223898	"model3"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	7.0057425	5.4719873	2.4923834	.0126889	1.5156703	32.381996	"model3"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	13.836875	10.444787	3.4806009	.00050029	3.1514264	60.753159	"model3"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	1.8944691	.81713196	1.4813391	.13851624	.8134727	4.411965	"model3"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	3.4992255	1.520319	2.8828988	.00394034	1.4933027	8.1996631	"model3"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	1.6388192	.71611092	1.1304636	.25828095	.69595879	3.8590336	"model3"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"32.stp"	"Sustainability and Transformation Partnership"	1.2905557	.30312744	1.085965	.27749447	.81441433	2.0450697	"model3"	"ventilated"
"ventilated"	"_cons"	"Constant"	5.4980323	10.971866	.85407468	.39306361	.11004002	274.70333	"model3"	"ventilated"
