parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"4.eth5"	"Eth 5 categories"	1.4632697	.20969567	2.6563634	.00789884	1.1049481	1.9377907	"model3"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.3011554	.14846243	2.3072005	.02104365	1.0404152	1.6272402	"model3"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	1.0389119	.0290006	1.367534	.171458	.98359866	1.0973357	"model3"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.male"	"Male"	1.7276741	.04182309	22.586828	5.84e-113	1.6476166	1.8116216	"model3"	"onscoviddeath"	""
"age1"	"Age spline 1"	1.1579014	.03877266	4.3783167	.00001196	1.0843484	1.2364436	"model3"	"onscoviddeath"	""
"age2"	"Age spline 2"	.86986042	.06100451	-1.9880192	.04680957	.75814738	.99803439	"model3"	"onscoviddeath"	""
"age3"	"Age spline 3"	1.3957207	.22274466	2.089157	.03669359	1.0208321	1.9082829	"model3"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0923087	.04192666	2.3002967	.02143142	1.0131489	1.1776534	"model3"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2068215	.04593008	4.9394734	7.833e-07	1.1200757	1.3002854	"model3"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3670666	.05161847	8.2806995	1.225e-16	1.2695492	1.4720746	"model3"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.545035	.05966333	11.265918	1.933e-29	1.4324128	1.6665121	"model3"	"onscoviddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0181924	.00227661	8.0632881	7.427e-16	1.0137401	1.0226643	"model3"	"onscoviddeath"	""
"hba1c_pct"	"HbA1c %"	1.0971869	.01209769	8.4118194	4.037e-17	1.0737303	1.121156	"model3"	"onscoviddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0109422	.00059774	18.405606	1.185e-75	1.0097713	1.0121144	"model3"	"onscoviddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.2240684	.03239585	7.6393207	2.184e-14	1.1621924	1.2892388	"model3"	"onscoviddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0195936	.0504239	.39236075	.69479168	.92540328	1.123371	"model3"	"onscoviddeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.hypertension"	"Diagnosed hypertension"	.99956416	.0270268	-.01612262	.98713657	.94797174	1.0539645	"model3"	"onscoviddeath"	""
"bp_map"	"Mean Arterial Pressure"	.99611769	.00072422	-5.3502519	8.783e-08	.99469926	.99753815	"model3"	"onscoviddeath"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.asthma"	"Asthma category"	1.055243	.03305961	1.71634	.08609984	.99239658	1.1220693	"model3"	"onscoviddeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.6670293	.04658024	18.289386	1.005e-74	1.5781886	1.7608711	"model3"	"onscoviddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3362214	.03264279	11.864739	1.805e-32	1.2737502	1.4017565	"model3"	"onscoviddeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.dm_type"	"Diabetes Type"	1.7489474	.18018759	5.425936	5.765e-08	1.4291592	2.1402914	"model3"	"onscoviddeath"	""
"2.dm_type"	"Diabetes Type"	1.3579511	.0418809	9.9210332	3.372e-23	1.2782977	1.4425679	"model3"	"onscoviddeath"	""
"3.dm_type"	"Diabetes Type"	.95335507	.04818417	-.94511834	.34459847	.8634427	1.0526302	"model3"	"onscoviddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.cancer"	"Cancer"	1.3095387	.03624175	9.7442798	1.952e-22	1.2403983	1.382533	"model3"	"onscoviddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	2.0650429	.15189391	9.8586429	6.289e-23	1.7878006	2.3852784	"model3"	"onscoviddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.stroke"	"Stroke"	1.4171051	.04390666	11.251727	2.271e-29	1.3336105	1.5058272	"model3"	"onscoviddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.dementia"	"Dementia"	2.1795235	.10879486	15.608094	6.412e-55	1.9763884	2.4035371	"model3"	"onscoviddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.other_neuro"	"Neurological disease"	2.2644801	.11016155	16.801342	2.386e-63	2.0585413	2.4910213	"model3"	"onscoviddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.4498772	.03766694	14.298977	2.220e-46	1.3778994	1.5256149	"model3"	"onscoviddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.esrf"	"end stage renal failure"	4.5924112	.39493394	17.726244	2.630e-70	3.8800733	5.4355264	"model3"	"onscoviddeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.3211396	.13401815	2.7453769	.00604414	1.0829332	1.6117427	"model3"	"onscoviddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1245997	.04438483	2.9753086	.00292694	1.0408866	1.2150455	"model3"	"onscoviddeath"	""
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.hh_cat_2"	"Household category excluding 11+"	1.0730594	.03466227	2.1829354	.02904057	1.0072285	1.1431929	"model3"	"onscoviddeath"	""
"3.hh_cat_2"	"Household category excluding 11+"	1.3968258	.07196675	6.4866421	8.777e-11	1.2626616	1.5452457	"model3"	"onscoviddeath"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.carehome"	"Care home y/n"	7.0487822	.35643756	38.618962	0	6.3836808	7.7831789	"model3"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.82743537	.0256865	-6.1018946	1.048e-09	.77859174	.87934313	"model3"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.81419031	.04063767	-4.1184911	.00003814	.73831375	.8978647	"model3"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.79322109	.07283045	-2.5230145	.01163536	.66258296	.94961647	"model3"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	.75777522	.05257785	-3.9975573	.000064	.66142439	.86816162	"model3"	"ons"	"eth5"
"6.eth5"	"Eth 5 categories"	1.074232	.01182373	6.505683	7.734e-11	1.0513061	1.0976578	"model3"	"ons"	"eth5"
"0b.male"	"Male"	1	0			1	1	"model3"	"ons"	"eth5"
"1.male"	"Male"	1.1970504	.01174302	18.334481	4.392e-75	1.1742544	1.220289	"model3"	"ons"	"eth5"
"age1"	"Age spline 1"	1.2303685	.01687489	15.115493	1.280e-51	1.1977349	1.2638912	"model3"	"ons"	"eth5"
"age2"	"Age spline 2"	.72622598	.02088704	-11.122463	9.754e-29	.68642059	.76833967	"model3"	"ons"	"eth5"
"age3"	"Age spline 3"	2.1716226	.14214236	11.847546	2.216e-32	1.9101585	2.468876	"model3"	"ons"	"eth5"
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ons"	"eth5"
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.098039	.01667429	6.1588897	7.326e-10	1.0658396	1.1312112	"model3"	"ons"	"eth5"
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.201064	.01814343	12.128049	7.502e-34	1.1660249	1.2371562	"model3"	"ons"	"eth5"
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2788119	.01975765	15.917892	4.762e-57	1.2406681	1.3181285	"model3"	"ons"	"eth5"
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.4491333	.0232536	23.118081	3.05e-118	1.4042663	1.4954338	"model3"	"ons"	"eth5"
"bmi"	"Body Mass Index (BMI, kg/m2)"	.9669986	.00096563	-33.605756	1.38e-247	.96510785	.96889305	"model3"	"ons"	"eth5"
"hba1c_pct"	"HbA1c %"	1.0395431	.00551712	7.3072198	2.727e-13	1.0287858	1.0504129	"model3"	"ons"	"eth5"
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0131626	.00020273	65.350907	0	1.0127654	1.0135601	"model3"	"ons"	"eth5"
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ons"	"eth5"
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1452142	.01279392	12.137133	6.714e-34	1.1204111	1.1705664	"model3"	"ons"	"eth5"
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.9298747	.03217746	39.431516	0	1.8678274	1.9939832	"model3"	"ons"	"eth5"
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ons"	"eth5"
"1.hypertension"	"Diagnosed hypertension"	1.1123761	.0124263	9.5335069	1.521e-21	1.0882857	1.1369998	"model3"	"ons"	"eth5"
"bp_map"	"Mean Arterial Pressure"	.9933802	.00027263	-24.200893	2.18e-129	.992846	.99391469	"model3"	"ons"	"eth5"
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"ons"	"eth5"
"1.asthma"	"Asthma category"	.91919437	.01264405	-6.1253477	9.049e-10	.89474358	.94431334	"model3"	"ons"	"eth5"
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ons"	"eth5"
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.7067047	.01956728	46.625975	0	1.6687812	1.74549	"model3"	"ons"	"eth5"
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ons"	"eth5"
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.4793784	.01505885	38.472882	0	1.4501561	1.5091896	"model3"	"ons"	"eth5"
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ons"	"eth5"
"1.dm_type"	"Diabetes Type"	2.0262732	.0864805	16.546511	1.697e-61	1.8636702	2.2030631	"model3"	"ons"	"eth5"
"2.dm_type"	"Diabetes Type"	1.3085523	.01736381	20.266156	2.559e-91	1.2749586	1.3430311	"model3"	"ons"	"eth5"
"3.dm_type"	"Diabetes Type"	.94001871	.02084241	-2.7897601	.00527471	.90004323	.9817697	"model3"	"ons"	"eth5"
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ons"	"eth5"
"1.cancer"	"Cancer"	3.1711499	.0310215	117.97643	0	3.110928	3.2325375	"model3"	"ons"	"eth5"
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ons"	"eth5"
"1.chronic_liver_disease"	"Chronic liver disease"	2.9695007	.07640018	42.303385	0	2.8234719	3.123082	"model3"	"ons"	"eth5"
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ons"	"eth5"
"1.stroke"	"Stroke"	1.45354	.01873039	29.023782	3.30e-185	1.4172888	1.4907184	"model3"	"ons"	"eth5"
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ons"	"eth5"
"1.dementia"	"Dementia"	1.7666244	.04210019	23.879559	5.00e-126	1.6860069	1.8510967	"model3"	"ons"	"eth5"
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ons"	"eth5"
"1.other_neuro"	"Neurological disease"	1.9129122	.04267676	29.073574	7.75e-186	1.8310696	1.9984128	"model3"	"ons"	"eth5"
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ons"	"eth5"
"1.egfr60"	"CKD defined by egfr<60"	1.2885387	.01392304	23.461533	1.01e-121	1.2615369	1.3161183	"model3"	"ons"	"eth5"
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ons"	"eth5"
"1.esrf"	"end stage renal failure"	3.095153	.13644774	25.629002	7.25e-145	2.8389483	3.3744794	"model3"	"ons"	"eth5"
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ons"	"eth5"
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.3526484	.05645444	7.2374641	4.572e-13	1.2464044	1.4679486	"model3"	"ons"	"eth5"
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ons"	"eth5"
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0765536	.01768565	4.4901821	7.116e-06	1.0424425	1.1117809	"model3"	"ons"	"eth5"
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"ons"	"eth5"
"2.hh_cat_2"	"Household category excluding 11+"	1.0290981	.01468786	2.0096431	.04446898	1.0007093	1.0582922	"model3"	"ons"	"eth5"
"3.hh_cat_2"	"Household category excluding 11+"	1.215644	.03368701	7.0467413	1.832e-12	1.1513797	1.2834952	"model3"	"ons"	"eth5"
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ons"	"eth5"
"1.carehome"	"Care home y/n"	3.6908436	.0952862	50.581371	0	3.5087323	3.8824068	"model3"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"onsdeath"	""
"2.eth5"	"Eth 5 categories"	.95756116	.02512508	-1.6527428	.09838322	.90956172	1.0080936	"model3"	"onsdeath"	""
"3.eth5"	"Eth 5 categories"	.93875648	.03909694	-1.5174751	.12914677	.86517201	1.0185994	"model3"	"onsdeath"	""
"4.eth5"	"Eth 5 categories"	.9158445	.07073177	-1.1382535	.25501466	.78719517	1.0655187	"model3"	"onsdeath"	""
"5.eth5"	"Eth 5 categories"	.85358064	.05052102	-2.6748241	.00747685	.76008883	.95857206	"model3"	"onsdeath"	""
"6.eth5"	"Eth 5 categories"	1.0695658	.01095059	6.5687107	5.075e-11	1.0483169	1.0912453	"model3"	"onsdeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onsdeath"	""
"1.male"	"Male"	1.2578126	.01141984	25.263915	7.97e-141	1.2356281	1.2803954	"model3"	"onsdeath"	""
"age1"	"Age spline 1"	1.2188506	.0154603	15.602587	6.990e-55	1.1889226	1.2495321	"model3"	"onsdeath"	""
"age2"	"Age spline 2"	.74732705	.01987652	-10.950647	6.597e-28	.70936776	.78731759	"model3"	"onsdeath"	""
"age3"	"Age spline 3"	2.0230597	.12245588	11.640685	2.560e-31	1.7967409	2.2778859	"model3"	"onsdeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onsdeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0966668	.01548562	6.5347937	6.370e-11	1.0667317	1.1274419	"model3"	"onsdeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2014596	.01686846	13.072472	4.730e-39	1.1688488	1.2349803	"model3"	"onsdeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2924268	.01846954	17.950397	4.765e-72	1.2567295	1.3291382	"model3"	"onsdeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.464128	.02167857	25.749544	3.26e-146	1.4222494	1.5072398	"model3"	"onsdeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	.97466057	.00088884	-28.144287	2.82e-174	.97292004	.97640421	"model3"	"onsdeath"	""
"hba1c_pct"	"HbA1c %"	1.0495313	.00501999	10.107228	5.132e-24	1.0397383	1.0594166	"model3"	"onsdeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.012904	.00019287	67.33569	0	1.0125261	1.0132821	"model3"	"onsdeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onsdeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.156946	.0119075	14.164517	1.519e-45	1.1338415	1.1805212	"model3"	"onsdeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.799621	.02827241	37.400922	3.77e-306	1.7450525	1.8558958	"model3"	"onsdeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"onsdeath"	""
"1.hypertension"	"Diagnosed hypertension"	1.0949182	.01130308	8.7840486	1.577e-18	1.0729872	1.1172975	"model3"	"onsdeath"	""
"bp_map"	"Mean Arterial Pressure"	.99374252	.00025524	-24.438894	6.60e-132	.99324238	.99424291	"model3"	"onsdeath"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"onsdeath"	""
"1.asthma"	"Asthma category"	.93897705	.01182267	-5.0007281	5.711e-07	.91608861	.96243735	"model3"	"onsdeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onsdeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.7036337	.01806513	50.2423	0	1.6685921	1.7394113	"model3"	"onsdeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onsdeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.4573207	.01369378	40.078507	0	1.430727	1.4844087	"model3"	"onsdeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"onsdeath"	""
"1.dm_type"	"Diabetes Type"	1.9730848	.07776273	17.243542	1.251e-66	1.8264106	2.1315381	"model3"	"onsdeath"	""
"2.dm_type"	"Diabetes Type"	1.3138504	.0159965	22.419366	2.55e-111	1.282869	1.34558	"model3"	"onsdeath"	""
"3.dm_type"	"Diabetes Type"	.93877717	.01905802	-3.1120371	.00185801	.90215751	.97688327	"model3"	"onsdeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onsdeath"	""
"1.cancer"	"Cancer"	2.8262069	.02582268	113.70806	0	2.7760459	2.8772744	"model3"	"onsdeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onsdeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	2.8351392	.06882066	42.930035	0	2.7034116	2.9732854	"model3"	"onsdeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onsdeath"	""
"1.stroke"	"Stroke"	1.4488433	.01723776	31.163056	3.38e-213	1.4154488	1.4830257	"model3"	"onsdeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onsdeath"	""
"1.dementia"	"Dementia"	1.8317706	.03934824	28.17762	1.10e-174	1.7562504	1.9105382	"model3"	"onsdeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onsdeath"	""
"1.other_neuro"	"Neurological disease"	1.9678957	.03989104	33.395871	1.57e-244	1.8912435	2.0476547	"model3"	"onsdeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onsdeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3106399	.01307423	27.118105	6.02e-162	1.2852638	1.3365171	"model3"	"onsdeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onsdeath"	""
"1.esrf"	"end stage renal failure"	3.3333481	.13045537	30.763588	8.05e-208	3.0872207	3.599098	"model3"	"onsdeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"onsdeath"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.3498564	.05210815	7.7714244	7.761e-15	1.2514943	1.4559494	"model3"	"onsdeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onsdeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0829714	.01642498	5.2555407	1.476e-07	1.0512528	1.1156471	"model3"	"onsdeath"	""
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"onsdeath"	""
"2.hh_cat_2"	"Household category excluding 11+"	1.0357979	.01351809	2.6949952	.00703897	1.009639	1.0626347	"model3"	"onsdeath"	""
"3.hh_cat_2"	"Household category excluding 11+"	1.254494	.03055496	9.3089404	1.291e-20	1.1960143	1.315833	"model3"	"onsdeath"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"onsdeath"	""
"1.carehome"	"Care home y/n"	4.1167554	.09439167	61.716016	0	3.9358465	4.3059796	"model3"	"onsdeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"cpnsdeath"	""
"2.eth5"	"Eth 5 categories"	1.6175563	.09470323	8.2141833	2.136e-16	1.4421952	1.8142402	"model3"	"cpnsdeath"	""
"3.eth5"	"Eth 5 categories"	1.50359	.13034473	4.7048131	2.541e-06	1.2686436	1.7820474	"model3"	"cpnsdeath"	""
"4.eth5"	"Eth 5 categories"	1.39744	.23924763	1.954636	.05062604	.99908825	1.9546205	"model3"	"cpnsdeath"	""
"5.eth5"	"Eth 5 categories"	1.4210863	.18280439	2.7318844	.00629732	1.1043949	1.8285908	"model3"	"cpnsdeath"	""
"6.eth5"	"Eth 5 categories"	1.0622182	.03527441	1.8176017	.06912504	.99528355	1.1336543	"model3"	"cpnsdeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.male"	"Male"	1.9084286	.05559909	22.18345	4.96e-109	1.8025092	2.0205721	"model3"	"cpnsdeath"	""
"age1"	"Age spline 1"	1.1481973	.04384479	3.6189701	.00029578	1.0654001	1.237429	"model3"	"cpnsdeath"	""
"age2"	"Age spline 2"	.89065914	.07129371	-1.4465865	.14801277	.76133578	1.0419499	"model3"	"cpnsdeath"	""
"age3"	"Age spline 3"	1.296481	.23638714	1.4240879	.15442104	.90691532	1.8533847	"model3"	"cpnsdeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"cpnsdeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0847446	.05012902	1.7602198	.07837054	.99081175	1.1875827	"model3"	"cpnsdeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2209038	.05560081	4.382704	.00001172	1.1166502	1.3348908	"model3"	"cpnsdeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4131469	.06357609	7.6867438	1.509e-14	1.2938758	1.5434125	"model3"	"cpnsdeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5842736	.07305304	9.9785782	1.892e-23	1.4473718	1.7341245	"model3"	"cpnsdeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0270155	.00267944	10.217473	1.656e-24	1.0217772	1.0322805	"model3"	"cpnsdeath"	""
"hba1c_pct"	"HbA1c %"	1.1184694	.01384355	9.0457347	1.487e-19	1.091663	1.145934	"model3"	"cpnsdeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0116889	.00066254	17.74527	1.875e-70	1.0103911	1.0129882	"model3"	"cpnsdeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"cpnsdeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.2717982	.04055772	7.5393978	4.721e-14	1.1947399	1.3538267	"model3"	"cpnsdeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.97346296	.05740348	-.4561008	.64831749	.86721245	1.0927312	"model3"	"cpnsdeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.hypertension"	"Diagnosed hypertension"	1.0396792	.03372762	1.1994986	.23033414	.975632	1.107931	"model3"	"cpnsdeath"	""
"bp_map"	"Mean Arterial Pressure"	.99575894	.00086431	-4.8964523	9.758e-07	.99406636	.9974544	"model3"	"cpnsdeath"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.asthma"	"Asthma category"	1.1096097	.04022078	2.8693776	.0041128	1.0335135	1.1913087	"model3"	"cpnsdeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.75585	.05738473	17.22516	1.720e-66	1.6469046	1.8720024	"model3"	"cpnsdeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.362107	.03951972	10.651281	1.720e-26	1.2868109	1.4418089	"model3"	"cpnsdeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.dm_type"	"Diabetes Type"	1.8584217	.21145065	5.4467326	5.130e-08	1.4869447	2.3227032	"model3"	"cpnsdeath"	""
"2.dm_type"	"Diabetes Type"	1.3488604	.04916078	8.2110193	2.193e-16	1.255868	1.4487386	"model3"	"cpnsdeath"	""
"3.dm_type"	"Diabetes Type"	1.0046105	.05961234	.07751962	.93821019	.8943108	1.128514	"model3"	"cpnsdeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.cancer"	"Cancer"	1.3088305	.04305869	8.1807108	2.822e-16	1.2271003	1.3960042	"model3"	"cpnsdeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	2.1646058	.17869648	9.3543609	8.411e-21	1.8412335	2.5447712	"model3"	"cpnsdeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.stroke"	"Stroke"	1.4553174	.05412056	10.089881	6.124e-24	1.3530165	1.5653531	"model3"	"cpnsdeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.dementia"	"Dementia"	1.8999906	.12925685	9.4347567	3.919e-21	1.6628152	2.1709954	"model3"	"cpnsdeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.other_neuro"	"Neurological disease"	2.2238487	.13280863	13.383072	7.594e-41	1.9782052	2.499995	"model3"	"cpnsdeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.5965294	.04946766	15.098909	1.646e-51	1.5024598	1.6964887	"model3"	"cpnsdeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"cpnsdeath"	""
"1.esrf"	"end stage renal failure"	4.9789558	.46554003	17.167848	4.622e-66	4.1452394	5.9803545	"model3"	"cpnsdeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"cpnsdeath"	""
