parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"8.ethnicity_16"	"Eth 16 categories"	1.093878	.19447454	.50470747	.61376432	.77203759	1.5498844	"model2"	"positivetest"	""
"9.ethnicity_16"	"Eth 16 categories"	.78347113	.3208181	-.5959248	.55122546	.35113203	1.7481373	"model2"	"positivetest"	""
"10.ethnicity_16"	"Eth 16 categories"	1.1253449	1.1336193	.1172276	.9066797	.15625194	8.1048662	"model2"	"positivetest"	""
"11.ethnicity_16"	"Eth 16 categories"	1.3654136	.36814357	1.1551692	.24802115	.80493864	2.3161445	"model2"	"positivetest"	""
"12.ethnicity_16"	"Eth 16 categories"	1.2282702	.21685452	1.1645628	.24419601	.86898424	1.7361047	"model2"	"positivetest"	""
"13.ethnicity_16"	"Eth 16 categories"	1.0358991	.34952827	.10452918	.91674942	.53469852	2.0069009	"model2"	"positivetest"	""
"14.ethnicity_16"	"Eth 16 categories"	.60806189	.27292653	-1.1083488	.26771122	.2522835	1.4655706	"model2"	"positivetest"	""
"15.ethnicity_16"	"Eth 16 categories"	.9054097	.4057931	-.2217103	.82453941	.3761382	2.1794296	"model2"	"positivetest"	""
"16.ethnicity_16"	"Eth 16 categories"	1.2246703	.2427312	1.0225548	.3065184	.83044325	1.8060443	"model2"	"positivetest"	""
"17.ethnicity_16"	"Eth 16 categories"	1.0220786	.03056187	.73033877	.46518314	.96389986	1.0837688	"model2"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"1.male"	"Male"	1.3440572	.03796497	10.468284	1.208e-25	1.2716695	1.4205655	"model2"	"positivetest"	""
"age1"	"Age spline 1"	.98628227	.02894557	-.47064922	.63789125	.93115082	1.0446779	"model2"	"positivetest"	""
"age2"	"Age spline 2"	1.284177	.08968499	3.5813775	.00034179	1.1198974	1.472555	"model2"	"positivetest"	""
"age3"	"Age spline 3"	.47176069	.07874341	-4.5010244	6.763e-06	.34012958	.65433342	"model2"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0708194	.04531424	1.6169281	.1058938	.98558848	1.1634208	"model2"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0714587	.04540983	1.6285708	.1034039	.98605329	1.1642613	"model2"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0810446	.0450515	1.8699352	.06149282	.99625517	1.1730502	"model2"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0766429	.04673347	1.7013011	.08888646	.9888351	1.172248	"model2"	"positivetest"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"positivetest"	""
"2.bmicat_sa"	"BMI with SA categories"	1.1002686	.05653549	1.8596366	.06293696	.99485811	1.216848	"model2"	"positivetest"	""
"3.bmicat_sa"	"BMI with SA categories"	1.0555948	.05739761	.99502996	.31972169	.94888472	1.1743054	"model2"	"positivetest"	""
"4.bmicat_sa"	"BMI with SA categories"	1.1923603	.07260378	2.8893497	.00386039	1.058223	1.3435006	"model2"	"positivetest"	""
"5.bmicat_sa"	"BMI with SA categories"	1.1560298	.09430135	1.7774355	.07549661	.98522082	1.3564522	"model2"	"positivetest"	""
"6.bmicat_sa"	"BMI with SA categories"	1.4256907	.14995312	3.371923	.00074645	1.160103	1.7520806	"model2"	"positivetest"	""
"7.bmicat_sa"	"BMI with SA categories"	1.1338319	.06868393	2.0734484	.03813057	1.0068982	1.2767673	"model2"	"positivetest"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"positivetest"	""
"1.hba1ccat"	"HbA1c category"	1.0874735	.06015144	1.5160472	.12950743	.97574463	1.2119961	"model2"	"positivetest"	""
"2.hba1ccat"	"HbA1c category"	1.1271936	.10648684	1.2673864	.20501715	.93666617	1.3564761	"model2"	"positivetest"	""
"3.hba1ccat"	"HbA1c category"	1.1182407	.10255041	1.2186285	.22298524	.93427393	1.3384322	"model2"	"positivetest"	""
"4.hba1ccat"	"HbA1c category"	1.1696731	.10388092	1.7646765	.07761816	.98280568	1.3920709	"model2"	"positivetest"	""
"5.hba1ccat"	"HbA1c category"	1.0082595	.03145238	.26368477	.79202284	.94846066	1.0718286	"model2"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0017239	.00090073	1.915502	.05542851	.99996002	1.0034908	"model2"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1233335	.03060029	4.2693818	.0000196	1.0649309	1.1849389	"model2"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.82739075	.05395701	-2.905508	.00366657	.7281165	.94020044	"model2"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.96939323	.02735289	-1.1016582	.27061032	.91723802	1.024514	"model2"	"positivetest"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"positivetest"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	1.1026131	.04202469	2.5629336	.01037919	1.0232475	1.1881345	"model2"	"positivetest"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.98955258	.03429231	-.30306093	.76184343	.92457263	1.0590994	"model2"	"positivetest"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	1.0115049	.03582806	.32295378	.74673025	.94366522	1.0842215	"model2"	"positivetest"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.71292401	.05911158	-4.0810875	.00004483	.60599142	.83872581	"model2"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	""
"1.asthma"	"Asthma category"	1.1203645	.04425504	2.8772773	.00401123	1.0368989	1.2105488	"model2"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.189682	.04152036	4.9766229	6.470e-07	1.1110245	1.2739083	"model2"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0430973	.02962482	1.485676	.13736484	.98662015	1.1028073	"model2"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	1.1684577	.17930754	1.0145193	.31033502	.86494901	1.5784669	"model2"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.0452402	.04521739	1.0228028	.30640108	.96026897	1.1377303	"model2"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	.92516017	.0604464	-1.1905874	.23381559	.81395931	1.051553	"model2"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	""
"1.cancer"	"Cancer"	.9574373	.03432553	-1.2132014	.22505284	.89246978	1.0271341	"model2"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.79726715	.09942462	-1.8167855	.06924997	.62438617	1.0180157	"model2"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	""
"1.stroke"	"Stroke"	1.0521758	.03187004	1.6791274	.09312721	.99152964	1.1165313	"model2"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	""
"1.dementia"	"Dementia"	1.1282056	.03906875	3.4834403	.00049501	1.054173	1.2074373	"model2"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.0062693	.04608286	.1364687	.89145076	.91988342	1.1007676	"model2"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.0703574	.02984598	2.4384002	.01475243	1.0134302	1.1304825	"model2"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"positivetest"	""
"1.esrf"	"end stage renal failure"	1.3081591	.28873581	1.2170255	.22359453	.84875833	2.0162161	"model2"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.5269043	.25711762	2.5134431	.01195591	1.0976825	2.1239626	"model2"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	.96488861	.04766489	-.72354391	.46934578	.87584724	1.0629822	"model2"	"positivetest"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"icu"	""
"2.ethnicity_16"	"Eth 16 categories"	1.096e-15	1.006e-07	-3.752e-07	.9999997	0		"crude"	"icu"	""
"3.ethnicity_16"	"Eth 16 categories"	1.119e-15	5.069e-08	-7.602e-07	.99999939	0		"crude"	"icu"	""
"4.ethnicity_16"	"Eth 16 categories"	1.079e-15	3.884e-07	-9.570e-08	.99999992	0		"crude"	"icu"	""
"5.ethnicity_16"	"Eth 16 categories"	1.138e-15	3.185e-07	-1.229e-07	.9999999	0		"crude"	"icu"	""
"6.ethnicity_16"	"Eth 16 categories"	1.138e-15	3.365e-07	-1.164e-07	.99999991	0		"crude"	"icu"	""
"7.ethnicity_16"	"Eth 16 categories"	1.110e-15	3.347e-07	-1.142e-07	.99999991	0		"crude"	"icu"	""
"8.ethnicity_16"	"Eth 16 categories"	1.114e-15	1.935e-07	-1.983e-07	.99999984	0		"crude"	"icu"	""
"9.ethnicity_16"	"Eth 16 categories"	1.083e-15	3.163e-07	-1.180e-07	.99999991	0		"crude"	"icu"	""
"10.ethnicity_16"	"Eth 16 categories"	1.066e-15	7.321e-07	-5.022e-08	.99999996	0		"crude"	"icu"	""
"11.ethnicity_16"	"Eth 16 categories"	1.107e-15	2.421e-07	-1.574e-07	.99999987	0		"crude"	"icu"	""
"12.ethnicity_16"	"Eth 16 categories"	1.078e-15	1.787e-07	-2.079e-07	.99999983	0		"crude"	"icu"	""
"13.ethnicity_16"	"Eth 16 categories"	1.102e-15	2.601e-07	-1.460e-07	.99999988	0		"crude"	"icu"	""
"14.ethnicity_16"	"Eth 16 categories"	1.119e-15	3.554e-07	-1.084e-07	.99999991	0		"crude"	"icu"	""
"15.ethnicity_16"	"Eth 16 categories"	1.114e-15	2.925e-07	-1.311e-07	.9999999	0		"crude"	"icu"	""
"16.ethnicity_16"	"Eth 16 categories"	1.093e-15	1.505e-07	-2.504e-07	.9999998	0		"crude"	"icu"	""
"17.ethnicity_16"	"Eth 16 categories"	.29458607	.31325372	-1.1493507	.25041138	.03664973	2.3678469	"crude"	"icu"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"icu"	""
"2.ethnicity_16"	"Eth 16 categories"	8.021e-19	0			8.021e-19	8.021e-19	"model0"	"icu"	""
"3.ethnicity_16"	"Eth 16 categories"	8.397e-20	0			8.397e-20	8.397e-20	"model0"	"icu"	""
"4.ethnicity_16"	"Eth 16 categories"	6.154e-18	0			6.154e-18	6.154e-18	"model0"	"icu"	""
"5.ethnicity_16"	"Eth 16 categories"	1.380e-18	0			1.380e-18	1.380e-18	"model0"	"icu"	""
"6.ethnicity_16"	"Eth 16 categories"	1.166e-18	0			1.166e-18	1.166e-18	"model0"	"icu"	""
"7.ethnicity_16"	"Eth 16 categories"	2.172e-18	0			2.172e-18	2.172e-18	"model0"	"icu"	""
"8.ethnicity_16"	"Eth 16 categories"	5.651e-19	0			5.651e-19	5.651e-19	"model0"	"icu"	""
"9.ethnicity_16"	"Eth 16 categories"	7.096e-19	0			7.096e-19	7.096e-19	"model0"	"icu"	""
"10.ethnicity_16"	"Eth 16 categories"	6.226e-18	0			6.226e-18	6.226e-18	"model0"	"icu"	""
"11.ethnicity_16"	"Eth 16 categories"	5.661e-19	0			5.661e-19	5.661e-19	"model0"	"icu"	""
"12.ethnicity_16"	"Eth 16 categories"	5.837e-19	0			5.837e-19	5.837e-19	"model0"	"icu"	""
"13.ethnicity_16"	"Eth 16 categories"	9.762e-19	0			9.762e-19	9.762e-19	"model0"	"icu"	""
"14.ethnicity_16"	"Eth 16 categories"	2.010e-18	0			2.010e-18	2.010e-18	"model0"	"icu"	""
"15.ethnicity_16"	"Eth 16 categories"	1.549e-18	0			1.549e-18	1.549e-18	"model0"	"icu"	""
"16.ethnicity_16"	"Eth 16 categories"	9.187e-19	0			9.187e-19	9.187e-19	"model0"	"icu"	""
"17.ethnicity_16"	"Eth 16 categories"	.3897636	.41569804	-.88343227	.37700276	.04819053	3.1523965	"model0"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"icu"	""
"1.male"	"Male"	2.3456048	1.7064642	1.1718556	.24125503	.56362781	9.7615161	"model0"	"icu"	""
"age1"	"Age spline 1"	1.1535575	.22742602	.72457145	.46871498	.78383248	1.6976776	"model0"	"icu"	""
"age2"	"Age spline 2"	.67911223	.35630886	-.73754915	.46078846	.24285264	1.8990669	"model0"	"icu"	""
"age3"	"Age spline 3"	2.0790593	2.7950857	.54441827	.58615367	.14911185	28.988222	"model0"	"icu"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"icu"	""
"2.ethnicity_16"	"Eth 16 categories"	7.695e-19	0			7.695e-19	7.695e-19	"model1"	"icu"	""
"3.ethnicity_16"	"Eth 16 categories"	1.945e-19	3.923e-10	-2.136e-08	.99999998	0		"model1"	"icu"	""
"4.ethnicity_16"	"Eth 16 categories"	1.848e-18	0			1.848e-18	1.848e-18	"model1"	"icu"	""
"5.ethnicity_16"	"Eth 16 categories"	9.831e-19	0			9.831e-19	9.831e-19	"model1"	"icu"	""
"6.ethnicity_16"	"Eth 16 categories"	1.429e-18	0			1.429e-18	1.429e-18	"model1"	"icu"	""
"7.ethnicity_16"	"Eth 16 categories"	1.917e-18	0			1.917e-18	1.917e-18	"model1"	"icu"	""
"8.ethnicity_16"	"Eth 16 categories"	6.405e-19	0			6.405e-19	6.405e-19	"model1"	"icu"	""
"9.ethnicity_16"	"Eth 16 categories"	7.308e-19	0			7.308e-19	7.308e-19	"model1"	"icu"	""
"10.ethnicity_16"	"Eth 16 categories"	3.991e-18	0			3.991e-18	3.991e-18	"model1"	"icu"	""
"11.ethnicity_16"	"Eth 16 categories"	7.988e-19	0			7.988e-19	7.988e-19	"model1"	"icu"	""
"12.ethnicity_16"	"Eth 16 categories"	7.906e-19	0			7.906e-19	7.906e-19	"model1"	"icu"	""
"13.ethnicity_16"	"Eth 16 categories"	7.136e-19	0			7.136e-19	7.136e-19	"model1"	"icu"	""
"14.ethnicity_16"	"Eth 16 categories"	1.413e-18	0			1.413e-18	1.413e-18	"model1"	"icu"	""
"15.ethnicity_16"	"Eth 16 categories"	1.889e-18	0			1.889e-18	1.889e-18	"model1"	"icu"	""
"16.ethnicity_16"	"Eth 16 categories"	4.315e-19	0			4.315e-19	4.315e-19	"model1"	"icu"	""
"17.ethnicity_16"	"Eth 16 categories"	.3474995	.37072271	-.99077882	.3217936	.04294052	2.8121669	"model1"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"icu"	""
"1.male"	"Male"	2.3106555	1.6845794	1.1488008	.25063812	.55356444	9.6449996	"model1"	"icu"	""
"age1"	"Age spline 1"	1.1394751	.22400597	.66417252	.5065799	.77512131	1.675097	"model1"	"icu"	""
"age2"	"Age spline 2"	.70339056	.36763936	-.67316795	.50084045	.25252314	1.9592592	"model1"	"icu"	""
"age3"	"Age spline 3"	1.8906793	2.5313329	.47573435	.63426365	.1370844	26.076403	"model1"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0268177	1.2231558	.02221641	.98227533	.09943364	10.603601	"model1"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.748e-19	2.432e-10	-3.105e-08	.99999998	0		"model1"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.6056949	1.8296795	.41558506	.67771366	.1720775	14.983111	"model1"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	.42268048	.61663855	-.59027536	.55500605	.02422225	7.3758142	"model1"	"icu"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"icu"	""
"2.ethnicity_16"	"Eth 16 categories"	2.247e-18	0			2.247e-18	2.247e-18	"model2"	"icu"	""
"3.ethnicity_16"	"Eth 16 categories"	2.731e-19	6.239e-10	-1.871e-08	.99999999	0		"model2"	"icu"	""
"4.ethnicity_16"	"Eth 16 categories"	1.404e-16	0			1.404e-16	1.404e-16	"model2"	"icu"	""
"5.ethnicity_16"	"Eth 16 categories"	5.743e-19	0			5.743e-19	5.743e-19	"model2"	"icu"	""
"6.ethnicity_16"	"Eth 16 categories"	5.701e-18	0			5.701e-18	5.701e-18	"model2"	"icu"	""
"7.ethnicity_16"	"Eth 16 categories"	5.824e-18	0			5.824e-18	5.824e-18	"model2"	"icu"	""
"8.ethnicity_16"	"Eth 16 categories"	1.571e-18	0			1.571e-18	1.571e-18	"model2"	"icu"	""
"9.ethnicity_16"	"Eth 16 categories"	1.128e-18	0			1.128e-18	1.128e-18	"model2"	"icu"	""
"10.ethnicity_16"	"Eth 16 categories"	4.907e-16	0			4.907e-16	4.907e-16	"model2"	"icu"	""
"11.ethnicity_16"	"Eth 16 categories"	3.013e-18	0			3.013e-18	3.013e-18	"model2"	"icu"	""
"12.ethnicity_16"	"Eth 16 categories"	8.512e-19	0			8.512e-19	8.512e-19	"model2"	"icu"	""
"13.ethnicity_16"	"Eth 16 categories"	9.670e-19	0			9.670e-19	9.670e-19	"model2"	"icu"	""
"14.ethnicity_16"	"Eth 16 categories"	4.244e-18	0			4.244e-18	4.244e-18	"model2"	"icu"	""
"15.ethnicity_16"	"Eth 16 categories"	1.239e-18	0			1.239e-18	1.239e-18	"model2"	"icu"	""
"16.ethnicity_16"	"Eth 16 categories"	1.048e-17	0			1.048e-17	1.048e-17	"model2"	"icu"	""
"17.ethnicity_16"	"Eth 16 categories"	.40725694	.46976682	-.77877656	.43611135	.04246352	3.9058988	"model2"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"icu"	""
"1.male"	"Male"	4.3255924	3.6611419	1.730346	.08356847	.82337252	22.724525	"model2"	"icu"	""
"age1"	"Age spline 1"	1.1178444	.23189409	.53701367	.59125817	.74439195	1.6786534	"model2"	"icu"	""
"age2"	"Age spline 2"	.69401379	.39696041	-.63859737	.5230849	.22620375	2.1292978	"model2"	"icu"	""
"age3"	"Age spline 3"	2.0620126	3.0510524	.48909107	.62477722	.11345218	37.477429	"model2"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0803548	1.4608255	.05715953	.95441812	.07631247	15.294571	"model2"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.364e-18	6.747e-10	-8.318e-08	.99999993	0		"model2"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1979074	1.5236838	.14196752	.88710566	.09902244	14.491485	"model2"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	.21907479	.37185868	-.89450776	.37105028	.00786608	6.1013551	"model2"	"icu"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"icu"	""
"2.bmicat_sa"	"BMI with SA categories"	.10807626	.15842043	-1.5178651	.12904841	.00610972	1.9117857	"model2"	"icu"	""
"3.bmicat_sa"	"BMI with SA categories"	.16753812	.24952134	-1.1995538	.23031266	.0090445	3.1034356	"model2"	"icu"	""
"4.bmicat_sa"	"BMI with SA categories"	.76350381	1.0172646	-.20252518	.83950618	.05606623	10.397312	"model2"	"icu"	""
"5.bmicat_sa"	"BMI with SA categories"	.93947464	1.3712005	-.04277681	.96587945	.05376785	16.415248	"model2"	"icu"	""
"6.bmicat_sa"	"BMI with SA categories"	1.1617898	1.807669	.09638051	.92321837	.05504446	24.521187	"model2"	"icu"	""
"7.bmicat_sa"	"BMI with SA categories"	5.303e-18	1.208e-09	-1.745e-07	.99999986	0		"model2"	"icu"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"icu"	""
"1.hba1ccat"	"HbA1c category"	.79236791	1.0515231	-.17537166	.86078761	.05879328	10.678888	"model2"	"icu"	""
"2.hba1ccat"	"HbA1c category"	1.103e-17	6.744e-09	-6.387e-08	.99999995	0		"model2"	"icu"	""
"3.hba1ccat"	"HbA1c category"	2.614e-16	3.015e-08	-3.110e-07	.99999975	0		"model2"	"icu"	""
"4.hba1ccat"	"HbA1c category"	4.014e-19	0			4.014e-19	4.014e-19	"model2"	"icu"	""
"5.hba1ccat"	"HbA1c category"	.53540497	.50904784	-.6570788	.51113025	.08305851	3.4512836	"model2"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0132059	.00858911	1.5476248	.12171266	.99651063	1.0301809	"model2"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	2.5687415	2.1735049	1.1149696	.26486343	.48920178	13.488162	"model2"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.094e-18	1.175e-09	-3.849e-08	.99999997	0		"model2"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	.38180306	.36691225	-1.0019268	.31637896	.05805449	2.5109785	"model2"	"icu"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"icu"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	4.898e-17	5.702e-09	-3.226e-07	.99999974	0		"model2"	"icu"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	1.183e-18	4.730e-10	-1.032e-07	.99999992	0		"model2"	"icu"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	1.1946591	1.0064967	.21111163	.83280017	.22914442	6.2284322	"model2"	"icu"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	2.3676183	3.0825803	.66198225	.50798259	.18453058	30.377708	"model2"	"icu"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"icu"	""
"1.asthma"	"Asthma category"	2.3264398	2.1837874	.89949418	.36838949	.36955931	14.645341	"model2"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	.77116772	.89515231	-.22385851	.8228674	.07926752	7.5024381	"model2"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.6938392	1.7451849	.51149268	.60900611	.2248371	12.760755	"model2"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"icu"	""
"1.dm_type"	"Diabetes Type"	7.592e-14	8.911e-06	-2.574e-07	.99999979	0		"model2"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.7027919	1.9119005	.47405377	.63546157	.18855132	15.377777	"model2"	"icu"	""
"3.dm_type"	"Diabetes Type"	2.173e-19	0			2.173e-19	2.173e-19	"model2"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"icu"	""
"1.cancer"	"Cancer"	.95403121	1.2877767	-.03486292	.97218905	.06769992	13.444264	"model2"	"icu"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"icu"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.042e-17	1.232e-08	-3.307e-08	.99999997	0		"model2"	"icu"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"icu"	""
"1.stroke"	"Stroke"	1.7894114	1.722451	.60450762	.5455062	.27124448	11.804823	"model2"	"icu"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"icu"	""
"1.dementia"	"Dementia"	6.287e-19	9.428e-10	-2.794e-08	.99999998	0		"model2"	"icu"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"icu"	""
"1.other_neuro"	"Neurological disease"	2.0906839	1.7298294	.89133703	.37274839	.41305245	10.582092	"model2"	"icu"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"icu"	""
"1.egfr60"	"CKD defined by egfr<60"	3.3343692	3.6720933	1.093525	.27416337	.38512129	28.868873	"model2"	"icu"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"icu"	""
"1.esrf"	"end stage renal failure"	9.095e-18	0			9.095e-18	9.095e-18	"model2"	"icu"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"icu"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	7.477e-18	2.103e-08	-1.402e-08	.99999999	0		"model2"	"icu"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"icu"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.451e-18	1.709e-09	-3.488e-08	.99999997	0		"model2"	"icu"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"onscoviddeath"	""
"2.ethnicity_16"	"Eth 16 categories"	1.2872614	.20486349	1.5866926	.11258229	.94232511	1.7584609	"crude"	"onscoviddeath"	""
"3.ethnicity_16"	"Eth 16 categories"	.78218844	.07476213	-2.5701795	.01016458	.64856414	.94334347	"crude"	"onscoviddeath"	""
"4.ethnicity_16"	"Eth 16 categories"	.7463289	.43155162	-.50600561	.61285271	.2402912	2.3180492	"crude"	"onscoviddeath"	""
"5.ethnicity_16"	"Eth 16 categories"	.86536185	.61242763	-.20433082	.83809498	.21616807	3.4642078	"crude"	"onscoviddeath"	""
"6.ethnicity_16"	"Eth 16 categories"	1.5533755	.69640163	.9824124	.32589672	.64516376	3.7400974	"crude"	"onscoviddeath"	""
"7.ethnicity_16"	"Eth 16 categories"	.55085489	.3900622	-.84208591	.39973987	.13749868	2.2068656	"crude"	"onscoviddeath"	""
"8.ethnicity_16"	"Eth 16 categories"	.97633722	.22702444	-.10298706	.91797324	.61897455	1.5400219	"crude"	"onscoviddeath"	""
"9.ethnicity_16"	"Eth 16 categories"	.44570168	.25758779	-1.3982571	.16203588	.14358294	1.3835208	"crude"	"onscoviddeath"	""
"10.ethnicity_16"	"Eth 16 categories"	1.217e-14	1.376e-07	-2.834e-06	.99999774	0		"crude"	"onscoviddeath"	""
"11.ethnicity_16"	"Eth 16 categories"	1.1886149	.37801524	.54330938	.58691681	.63728475	2.2169139	"crude"	"onscoviddeath"	""
"12.ethnicity_16"	"Eth 16 categories"	1.6459485	.32125179	2.5531494	.01067537	1.1227447	2.4129675	"crude"	"onscoviddeath"	""
"13.ethnicity_16"	"Eth 16 categories"	.73299346	.24717805	-.92112277	.35698634	.37849509	1.4195149	"crude"	"onscoviddeath"	""
"14.ethnicity_16"	"Eth 16 categories"	1.206e-14	4.166e-08	-9.277e-06	.9999926	0		"crude"	"onscoviddeath"	""
