parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"3.eth5"	"Eth 5 categories"	1.4552803	.04851524	11.254588	2.199e-29	1.3632322	1.5535438	"model3"	"confirmed"	""
"4.eth5"	"Eth 5 categories"	1.571447	.0812773	8.7390831	2.350e-18	1.4199547	1.7391018	"model3"	"confirmed"	""
"5.eth5"	"Eth 5 categories"	1.4094063	.06149058	7.8656598	3.672e-15	1.2938961	1.5352286	"model3"	"confirmed"	""
"6.eth5"	"Eth 5 categories"	1.086807	.01499088	6.0350143	1.589e-09	1.057819	1.1165894	"model3"	"confirmed"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"confirmed"	""
"1.male"	"Male"	.98629859	.01073573	-1.267461	.20499049	.96547981	1.0075663	"model3"	"confirmed"	""
"age1"	"Age spline 1"	1.0218371	.00242485	9.1031408	8.776e-20	1.0170955	1.0266008	"model3"	"confirmed"	""
"age2"	"Age spline 2"	.8975347	.00603383	-16.080438	3.499e-58	.88578618	.90943905	"model3"	"confirmed"	""
"age3"	"Age spline 3"	1.4114646	.02492171	19.518327	7.671e-85	1.3634544	1.4611652	"model3"	"confirmed"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"confirmed"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1227193	.02088681	6.2220554	4.907e-10	1.0825193	1.1644122	"model3"	"confirmed"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2335428	.02264891	11.431402	2.914e-30	1.189941	1.2787423	"model3"	"confirmed"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3605284	.02442716	17.147725	6.536e-66	1.3134846	1.4092571	"model3"	"confirmed"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5462313	.0278766	24.17366	4.21e-129	1.4925482	1.6018452	"model3"	"confirmed"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0181096	.00093304	19.583881	2.122e-85	1.0162825	1.01994	"model3"	"confirmed"	""
"hba1c_pct"	"HbA1c %"	1.0596855	.00601147	10.219172	1.627e-24	1.0479685	1.0715335	"model3"	"confirmed"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0096298	.00025766	37.553117	0	1.0091249	1.010135	"model3"	"confirmed"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"confirmed"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0435897	.01226304	3.6309262	.00028241	1.0198292	1.0679037	"model3"	"confirmed"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.68691792	.01320623	-19.53362	5.686e-85	.66151578	.7132955	"model3"	"confirmed"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"confirmed"	""
"1.hypertension"	"Diagnosed hypertension"	1.0040605	.01270435	.3202645	.74876783	.97946667	1.0292719	"model3"	"confirmed"	""
"bp_map"	"Mean Arterial Pressure"	1.0000032	.00014359	.02218954	.98229676	.9997218	1.0002847	"model3"	"confirmed"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"confirmed"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"confirmed"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.6434499	.02674302	30.529908	1.05e-204	1.5918616	1.6967101	"model3"	"confirmed"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"confirmed"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2423171	.01766736	15.257272	1.473e-52	1.2081678	1.2774316	"model3"	"confirmed"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"confirmed"	""
"1.dm_type"	"Diabetes Type"	1.1248226	.05506956	2.402554	.01628103	1.021905	1.2381051	"model3"	"confirmed"	""
"2.dm_type"	"Diabetes Type"	1.1764542	.01970854	9.7003489	3.005e-22	1.1384535	1.2157234	"model3"	"confirmed"	""
"3.dm_type"	"Diabetes Type"	1.0409998	.02618765	1.5972822	.11020281	.99091778	1.0936131	"model3"	"confirmed"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"confirmed"	""
"1.cancer"	"Cancer"	1.2458393	.02081273	13.157683	1.537e-39	1.2057077	1.2873067	"model3"	"confirmed"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"confirmed"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4015896	.05911784	8.0041226	1.203e-15	1.2903809	1.5223826	"model3"	"confirmed"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"confirmed"	""
"1.stroke"	"Stroke"	1.3437143	.02626105	15.116829	1.254e-51	1.2932169	1.3961835	"model3"	"confirmed"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"confirmed"	""
"1.dementia"	"Dementia"	1.7614491	.05768926	17.286081	5.989e-67	1.6519328	1.8782259	"model3"	"confirmed"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"confirmed"	""
"1.other_neuro"	"Neurological disease"	1.4944115	.04612242	13.016524	9.856e-39	1.406693	1.5875999	"model3"	"confirmed"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"confirmed"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1725817	.01886578	9.8953905	4.359e-23	1.1361824	1.2101471	"model3"	"confirmed"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"confirmed"	""
"1.esrf"	"end stage renal failure"	3.5316495	.1968834	22.633253	2.04e-113	3.1660995	3.9394049	"model3"	"confirmed"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"confirmed"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1689137	.06161198	2.9610795	.00306563	1.0541846	1.2961289	"model3"	"confirmed"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"confirmed"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1654482	.02222374	8.0291092	9.818e-16	1.1226944	1.2098302	"model3"	"confirmed"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"confirmed"	""
"2.hh_total_cat"	"Number of people in household"	1.2092742	.01684007	13.645241	2.155e-42	1.1767147	1.2427347	"model3"	"confirmed"	""
"3.hh_total_cat"	"Number of people in household"	1.4853713	.03327788	17.660649	8.426e-70	1.4215591	1.5520479	"model3"	"confirmed"	""
"4.hh_total_cat"	"Number of people in household"	2.4949039	.08032997	28.394961	2.33e-177	2.342325	2.6574218	"model3"	"confirmed"	""
"5.hh_total_cat"	"Number of people in household"	1.1562269	.0198025	8.4757108	2.336e-17	1.1180589	1.1956979	"model3"	"confirmed"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"confirmed"	""
"1.carehome"	"Care home y/n"	4.8360698	.16325676	46.688058	0	4.5264484	5.1668702	"model3"	"confirmed"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"tested"	""
"2.eth5"	"Eth 5 categories"	2.3160537	.02613326	74.4328	0	2.2653957	2.3678445	"crude"	"tested"	""
"3.eth5"	"Eth 5 categories"	1.7168662	.03599992	25.776927	1.61e-146	1.6477378	1.7888946	"crude"	"tested"	""
"4.eth5"	"Eth 5 categories"	1.2968244	.04341389	7.7640749	8.224e-15	1.2144662	1.3847677	"crude"	"tested"	""
"5.eth5"	"Eth 5 categories"	.99360191	.0280406	-.22744077	.82008102	.94013566	1.0501088	"crude"	"tested"	""
"6.eth5"	"Eth 5 categories"	.97157056	.00846111	-3.3117939	.000927	.95512782	.98829636	"crude"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"tested"	""
"2.eth5"	"Eth 5 categories"	2.6683123	.03068682	85.339722	0	2.60884	2.7291403	"model0"	"tested"	""
"3.eth5"	"Eth 5 categories"	1.9996739	.04215987	32.868749	6.15e-237	1.9187261	2.0840368	"model0"	"tested"	""
"4.eth5"	"Eth 5 categories"	1.5772069	.05298177	13.564345	6.516e-42	1.4767092	1.684544	"model0"	"tested"	""
"5.eth5"	"Eth 5 categories"	1.1974456	.03395516	6.3545133	2.091e-10	1.1327103	1.2658806	"model0"	"tested"	""
"6.eth5"	"Eth 5 categories"	.98722879	.0086572	-1.4657514	.14271602	.97040597	1.0043433	"model0"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"tested"	""
"1.male"	"Male"	.80963189	.00576194	-29.673062	1.71e-193	.79841709	.82100422	"model0"	"tested"	""
"age1"	"Age spline 1"	1.0344904	.0011393	30.789443	3.63e-208	1.0322598	1.0367258	"model0"	"tested"	""
"age2"	"Age spline 2"	.87074122	.00304986	-39.516454	0	.86478407	.8767394	"model0"	"tested"	""
"age3"	"Age spline 3"	1.63254	.01568757	51.006514	0	1.6020807	1.6635785	"model0"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"tested"	""
"2.eth5"	"Eth 5 categories"	2.4737531	.02889654	77.537604	0	2.4177604	2.5310426	"model1"	"tested"	""
"3.eth5"	"Eth 5 categories"	1.8093566	.03859145	27.801406	4.17e-170	1.7352779	1.8865977	"model1"	"tested"	""
"4.eth5"	"Eth 5 categories"	1.4968474	.05072077	11.903805	1.131e-32	1.4006658	1.5996337	"model1"	"tested"	""
"5.eth5"	"Eth 5 categories"	1.1532243	.03287755	5.0005453	5.717e-07	1.0905527	1.2194974	"model1"	"tested"	""
"6.eth5"	"Eth 5 categories"	.99371419	.00874767	-.71630589	.47380249	.97671613	1.0110081	"model1"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"tested"	""
"1.male"	"Male"	.80892946	.00578161	-29.667914	1.99e-193	.79767671	.82034094	"model1"	"tested"	""
"age1"	"Age spline 1"	1.034859	.00114709	30.912648	8.08e-210	1.0326131	1.0371097	"model1"	"tested"	""
"age2"	"Age spline 2"	.8734228	.00307632	-38.424236	0	.86741409	.87947313	"model1"	"tested"	""
"age3"	"Age spline 3"	1.6158336	.0156054	49.685325	0	1.5855352	1.6467109	"model1"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1223018	.01394264	9.2875652	1.579e-20	1.0953048	1.1499643	"model1"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2692518	.01554598	19.466429	2.115e-84	1.2391451	1.30009	"model1"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4464718	.017227	30.993914	6.51e-211	1.4130985	1.4806332	"model1"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5962185	.01900229	39.28218	0	1.5594058	1.6339002	"model1"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"tested"	""
"2.eth5"	"Eth 5 categories"	2.0349219	.03299313	43.818987	0	1.9712732	2.1006257	"model2"	"tested"	""
"3.eth5"	"Eth 5 categories"	1.67533	.04779394	18.087803	3.976e-73	1.5842263	1.7716727	"model2"	"tested"	""
"4.eth5"	"Eth 5 categories"	1.5644808	.07427981	9.4263798	4.245e-21	1.4254636	1.7170556	"model2"	"tested"	""
"5.eth5"	"Eth 5 categories"	1.4483515	.05694454	9.4215718	4.444e-21	1.3409342	1.5643736	"model2"	"tested"	""
"6.eth5"	"Eth 5 categories"	1.0401876	.01318848	3.1075951	.00188616	1.0146571	1.0663604	"model2"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"tested"	""
"1.male"	"Male"	.98054152	.00972685	-1.9809002	.04760247	.96166136	.99979234	"model2"	"tested"	""
"age1"	"Age spline 1"	1.0363915	.00225959	16.394938	2.079e-60	1.0319723	1.0408297	"model2"	"tested"	""
"age2"	"Age spline 2"	.825649	.00506158	-31.251599	2.12e-214	.81578785	.83562935	"model2"	"tested"	""
"age3"	"Age spline 3"	1.8715311	.03004314	39.043685	0	1.8135643	1.9313507	"model2"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1108262	.01895383	6.1598307	7.282e-10	1.0742917	1.1486032	"model2"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2565442	.02104305	13.636378	2.434e-42	1.2159701	1.2984721	"model2"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4348741	.02342337	22.118945	2.08e-108	1.3896918	1.4815253	"model2"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.575111	.02586129	27.671226	1.55e-168	1.5252307	1.6266226	"model2"	"tested"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0173411	.0008639	20.246115	3.844e-91	1.0156493	1.0190357	"model2"	"tested"	""
"hba1c_pct"	"HbA1c %"	1.0680452	.0055814	12.597117	2.190e-36	1.0571617	1.0790408	"model2"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0076689	.00031507	24.433211	7.59e-132	1.0070515	1.0082866	"model2"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0259162	.01093111	2.4013274	.01633571	1.0047138	1.0475661	"model2"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.59734078	.01107605	-27.78882	5.92e-170	.57602186	.61944873	"model2"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	.96468762	.01138741	-3.0455929	.00232222	.94262491	.98726673	"model2"	"tested"	""
"bp_map"	"Mean Arterial Pressure"	.99920707	.00021671	-3.6575553	.00025463	.99878242	.9996319	"model2"	"tested"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3857005	.02145377	21.06966	1.510e-98	1.3442835	1.4283936	"model2"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.1981412	.01549787	13.975446	2.201e-44	1.1681478	1.2289048	"model2"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"tested"	""
"1.dm_type"	"Diabetes Type"	1.0541498	.04857483	1.1444215	.25244886	.96311747	1.1537863	"model2"	"tested"	""
"2.dm_type"	"Diabetes Type"	1.1926922	.01828239	11.49565	1.387e-30	1.1573923	1.2290687	"model2"	"tested"	""
"3.dm_type"	"Diabetes Type"	1.0019981	.02311561	.08652697	.93104752	.95770137	1.0483438	"model2"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"tested"	""
"1.cancer"	"Cancer"	1.178015	.01787468	10.797129	3.551e-27	1.1434971	1.2135749	"model2"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4698295	.0577315	9.8057302	1.064e-22	1.3609236	1.5874505	"model2"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"tested"	""
"1.stroke"	"Stroke"	1.5399071	.02628517	25.292283	3.88e-141	1.4892413	1.5922965	"model2"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"tested"	""
"1.dementia"	"Dementia"	3.6091293	.09613895	48.18231	0	3.4255347	3.8025637	"model2"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.8973236	.05047177	24.075437	4.52e-128	1.8009353	1.9988707	"model2"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2485066	.01776792	15.595731	7.783e-55	1.2141633	1.2838213	"model2"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"tested"	""
"1.esrf"	"end stage renal failure"	4.8049582	.22408498	33.657298	2.44e-248	4.3852344	5.2648551	"model2"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.87081455	.0450639	-2.6730157	.00751727	.78682244	.96377269	"model2"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0454042	.01910585	2.4296053	.01511527	1.0086201	1.0835297	"model2"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"tested"	""
"2.eth5"	"Eth 5 categories"	1.9363007	.03262314	39.219631	0	1.8734048	2.0013084	"model3"	"tested"	""
"3.eth5"	"Eth 5 categories"	1.6741022	.04786264	18.022959	1.287e-72	1.582873	1.7705893	"model3"	"tested"	""
"4.eth5"	"Eth 5 categories"	1.5574161	.07396952	9.3278845	1.080e-20	1.4189818	1.7093559	"model3"	"tested"	""
"5.eth5"	"Eth 5 categories"	1.4214329	.05594142	8.9355767	4.051e-19	1.3159118	1.5354156	"model3"	"tested"	""
"6.eth5"	"Eth 5 categories"	1.0520274	.01333576	4.0011146	.00006304	1.0262118	1.0784924	"model3"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"tested"	""
"1.male"	"Male"	1.0226915	.01018225	2.2536281	.02421958	1.0029281	1.0428443	"model3"	"tested"	""
"age1"	"Age spline 1"	1.0226526	.00219482	10.436999	1.680e-25	1.0183599	1.0269635	"model3"	"tested"	""
"age2"	"Age spline 2"	.8764858	.00535121	-21.593505	2.07e-103	.86606013	.88703697	"model3"	"tested"	""
"age3"	"Age spline 3"	1.5500437	.02485561	27.332176	1.76e-164	1.5020852	1.5995334	"model3"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1017137	.01880227	5.6758844	1.380e-08	1.0654714	1.1391887	"model3"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2329632	.02066007	12.497911	7.664e-36	1.193128	1.2741285	"model3"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3788268	.02252871	19.660453	4.705e-86	1.3353709	1.4236969	"model3"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5004873	.02465684	24.694266	1.23e-134	1.4529307	1.5496004	"model3"	"tested"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0200564	.00085828	23.601003	3.76e-123	1.0183756	1.02174	"model3"	"tested"	""
"hba1c_pct"	"HbA1c %"	1.0678303	.00552918	12.674661	8.171e-37	1.0570481	1.0787225	"model3"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0083757	.00029522	28.489694	1.57e-178	1.0077972	1.0089544	"model3"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0474687	.01114907	4.3571322	.00001318	1.0258433	1.06955	"model3"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.61147212	.01134287	-26.516618	6.24e-155	.5896398	.63411282	"model3"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	.98015914	.01150334	-1.7075668	.08771676	.95787034	1.0029666	"model3"	"tested"	""
"bp_map"	"Mean Arterial Pressure"	.99946059	.00021735	-2.4811401	.01309629	.99903469	.99988667	"model3"	"tested"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.4130664	.02184001	22.371084	7.53e-111	1.3709026	1.456527	"model3"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2204106	.01573598	15.448054	7.776e-54	1.1899551	1.2516456	"model3"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"tested"	""
"1.dm_type"	"Diabetes Type"	1.0297591	.04744342	.63649659	.5244528	.94084653	1.1270741	"model3"	"tested"	""
"2.dm_type"	"Diabetes Type"	1.170769	.01788693	10.319514	5.751e-25	1.136231	1.206357	"model3"	"tested"	""
"3.dm_type"	"Diabetes Type"	1.0073594	.02322851	.31799028	.75049231	.96284584	1.0539309	"model3"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"tested"	""
"1.cancer"	"Cancer"	1.224598	.01857545	13.357366	1.073e-40	1.1887267	1.2615518	"model3"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4307475	.05621393	9.1167695	7.740e-20	1.3247056	1.545278	"model3"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"tested"	""
"1.stroke"	"Stroke"	1.4061778	.02409824	19.890715	4.897e-88	1.3597305	1.4542116	"model3"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"tested"	""
"1.dementia"	"Dementia"	1.8255153	.05076106	21.644717	6.82e-104	1.7286879	1.9277662	"model3"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.6327012	.04364039	18.341007	3.895e-75	1.5493695	1.7205149	"model3"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2739472	.01819196	16.955194	1.762e-64	1.238786	1.3101065	"model3"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"tested"	""
"1.esrf"	"end stage renal failure"	4.7805842	.22367274	33.439586	3.65e-245	4.3616938	5.2397042	"model3"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.8808384	.04567451	-2.4469174	.01440839	.79571676	.97506591	"model3"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0538554	.01925959	2.8702724	.00410118	1.0167754	1.0922877	"model3"	"tested"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"tested"	""
"2.hh_total_cat"	"Number of people in household"	1.2726492	.01625745	18.8736	1.880e-79	1.2411808	1.3049155	"model3"	"tested"	""
"3.hh_total_cat"	"Number of people in household"	1.4759875	.03079182	18.662169	1.006e-77	1.4168539	1.5375892	"model3"	"tested"	""
"4.hh_total_cat"	"Number of people in household"	2.4664426	.07065848	31.512813	5.80e-218	2.3317708	2.6088925	"model3"	"tested"	""
"5.hh_total_cat"	"Number of people in household"	1.1443165	.01821357	8.4696457	2.461e-17	1.1091697	1.1805771	"model3"	"tested"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"tested"	""
"1.carehome"	"Care home y/n"	4.8052132	.14239217	52.971663	0	4.5340795	5.0925604	"model3"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	2.3160537	.02613326	74.4328	0	2.2653957	2.3678445	"crude"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.7168662	.03599992	25.776927	1.61e-146	1.6477378	1.7888946	"crude"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.2968244	.04341389	7.7640749	8.224e-15	1.2144662	1.3847677	"crude"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.99360191	.0280406	-.22744077	.82008102	.94013566	1.0501088	"crude"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.97157056	.00846111	-3.3117939	.000927	.95512782	.98829636	"crude"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	2.6683123	.03068682	85.339722	0	2.60884	2.7291403	"model0"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.9996739	.04215987	32.868749	6.15e-237	1.9187261	2.0840368	"model0"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.5772069	.05298177	13.564345	6.516e-42	1.4767092	1.684544	"model0"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.1974456	.03395516	6.3545133	2.091e-10	1.1327103	1.2658806	"model0"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.98722879	.0086572	-1.4657514	.14271602	.97040597	1.0043433	"model0"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	""
"1.male"	"Male"	.80963189	.00576194	-29.673062	1.71e-193	.79841709	.82100422	"model0"	"positivetest"	""
"age1"	"Age spline 1"	1.0344904	.0011393	30.789443	3.63e-208	1.0322598	1.0367258	"model0"	"positivetest"	""
"age2"	"Age spline 2"	.87074122	.00304986	-39.516454	0	.86478407	.8767394	"model0"	"positivetest"	""
"age3"	"Age spline 3"	1.63254	.01568757	51.006514	0	1.6020807	1.6635785	"model0"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	2.4737531	.02889654	77.537604	0	2.4177604	2.5310426	"model1"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.8093566	.03859145	27.801406	4.17e-170	1.7352779	1.8865977	"model1"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.4968474	.05072077	11.903805	1.131e-32	1.4006658	1.5996337	"model1"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.1532243	.03287755	5.0005453	5.717e-07	1.0905527	1.2194974	"model1"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.99371419	.00874767	-.71630589	.47380249	.97671613	1.0110081	"model1"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"1.male"	"Male"	.80892946	.00578161	-29.667914	1.99e-193	.79767671	.82034094	"model1"	"positivetest"	""
"age1"	"Age spline 1"	1.034859	.00114709	30.912648	8.08e-210	1.0326131	1.0371097	"model1"	"positivetest"	""
"age2"	"Age spline 2"	.8734228	.00307632	-38.424236	0	.86741409	.87947313	"model1"	"positivetest"	""
"age3"	"Age spline 3"	1.6158336	.0156054	49.685325	0	1.5855352	1.6467109	"model1"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1223018	.01394264	9.2875652	1.579e-20	1.0953048	1.1499643	"model1"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2692518	.01554598	19.466429	2.115e-84	1.2391451	1.30009	"model1"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4464718	.017227	30.993914	6.51e-211	1.4130985	1.4806332	"model1"	"positivetest"	""
