parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"3.eth5"	"Eth 5 categories"	1.6482916	.05004309	16.460136	7.094e-61	1.5530701	1.7493512	"model3"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.5319638	.07788444	8.3901199	4.856e-17	1.386672	1.6924788	"model3"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.3863733	.05837178	7.7591603	8.549e-15	1.2765601	1.5056331	"model3"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.0411583	.01429297	2.9380797	.00330252	1.0135181	1.0695523	"model3"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"positivetest"	""
"1.male"	"Male"	1.0393911	.01119656	3.5865459	.00033509	1.0176763	1.0615693	"model3"	"positivetest"	""
"age1"	"Age spline 1"	1.0236844	.00242306	9.8894059	4.628e-23	1.0189463	1.0284445	"model3"	"positivetest"	""
"age2"	"Age spline 2"	.8784701	.00589315	-19.315023	4.015e-83	.86699534	.89009673	"model3"	"positivetest"	""
"age3"	"Age spline 3"	1.5417203	.0270767	24.648827	3.79e-134	1.4895539	1.5957136	"model3"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1049085	.02026705	5.4388035	5.364e-08	1.0658914	1.1453539	"model3"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2267815	.02214038	11.325318	9.832e-30	1.1841456	1.2709524	"model3"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3712235	.02416918	17.91124	9.636e-72	1.3246617	1.419422	"model3"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.4821798	.02639151	22.100222	3.15e-108	1.4313456	1.5348194	"model3"	"positivetest"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0199004	.00093054	21.597256	1.91e-103	1.0180782	1.0217258	"model3"	"positivetest"	""
"hba1c_pct"	"HbA1c %"	1.0695054	.00593109	12.116972	8.587e-34	1.0579436	1.0811935	"model3"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0083693	.0003129	26.859061	6.61e-159	1.0077562	1.0089828	"model3"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0535983	.01211081	4.5421974	5.567e-06	1.0301269	1.0776045	"model3"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.60832842	.01226796	-24.646616	4.00e-134	.58475265	.63285471	"model3"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.97466129	.01232975	-2.0288278	.04247583	.95079256	.99912923	"model3"	"positivetest"	""
"bp_map"	"Mean Arterial Pressure"	.99956693	.00023865	-1.8142341	.06964169	.99909929	1.0000348	"model3"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"positivetest"	""
"1.asthma"	"Asthma category"	1.023292	.01419301	1.6600581	.09690277	.99584896	1.0514914	"model3"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.424382	.02356676	21.380035	2.05e-101	1.3789329	1.4713291	"model3"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2153524	.01671237	14.183212	1.164e-45	1.1830342	1.2485534	"model3"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	1.011564	.05073639	.22923673	.81868493	.91685402	1.1160575	"model3"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.174469	.01920466	9.8347781	7.974e-23	1.1374254	1.2127191	"model3"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	.99282552	.02464763	-.29003548	.7717891	.9456735	1.0423286	"model3"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"positivetest"	""
"1.cancer"	"Cancer"	1.2307035	.01988901	12.845121	9.161e-38	1.1923326	1.2703092	"model3"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4573602	.06096302	9.0035046	2.186e-19	1.3426419	1.5818803	"model3"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"positivetest"	""
"1.stroke"	"Stroke"	1.4163299	.02557812	19.273524	8.962e-83	1.3670746	1.4673599	"model3"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"positivetest"	""
"1.dementia"	"Dementia"	1.8003465	.05196928	20.369075	3.146e-92	1.7013164	1.905141	"model3"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.6460422	.0464706	17.652971	9.654e-70	1.5574355	1.7396899	"model3"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2712521	.01928174	15.823439	2.145e-56	1.2340168	1.309611	"model3"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"positivetest"	""
"1.esrf"	"end stage renal failure"	4.8779719	.24237065	31.894398	3.19e-223	4.4253318	5.3769097	"model3"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.91366686	.05026111	-1.6413148	.10073208	.82028166	1.0176835	"model3"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0564854	.02081744	2.788596	.00529371	1.0164617	1.0980849	"model3"	"positivetest"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"positivetest"	""
"2.hh_total_cat"	"Number of people in household"	1.3086828	.01728148	20.372285	2.946e-92	1.2752463	1.342996	"model3"	"positivetest"	""
"3.hh_total_cat"	"Number of people in household"	1.5064982	.03294065	18.741121	2.288e-78	1.4432996	1.5724641	"model3"	"positivetest"	""
"4.hh_total_cat"	"Number of people in household"	2.5799428	.07727549	31.642443	9.63e-220	2.4328456	2.735934	"model3"	"positivetest"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"positivetest"	""
"1.carehome"	"Care home y/n"	4.4538818	.13980898	47.587085	0	4.1881204	4.7365074	"model3"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"ae"	""
"2.eth5"	"Eth 5 categories"	.78864371	.00339169	-55.21022	0	.78202405	.7953194	"crude"	"ae"	""
"3.eth5"	"Eth 5 categories"	.93770617	.00615576	-9.7976516	1.152e-22	.92571839	.94984918	"crude"	"ae"	""
"4.eth5"	"Eth 5 categories"	.91989845	.00842529	-9.1159024	7.802e-20	.90353251	.93656083	"crude"	"ae"	""
"5.eth5"	"Eth 5 categories"	.62147439	.00510736	-57.879434	0	.61154434	.63156568	"crude"	"ae"	""
"6.eth5"	"Eth 5 categories"	.93053969	.00188742	-35.492953	6.31e-276	.92684776	.93424632	"crude"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"ae"	""
"2.eth5"	"Eth 5 categories"	.8389101	.00363007	-40.593215	0	.83182539	.84605515	"model0"	"ae"	""
"3.eth5"	"Eth 5 categories"	1.0050346	.00661299	.76322987	.44532632	.99215657	1.0180797	"model0"	"ae"	""
"4.eth5"	"Eth 5 categories"	.98274871	.00902036	-1.8958905	.05797452	.9652272	1.0005883	"model0"	"ae"	""
"5.eth5"	"Eth 5 categories"	.66120748	.00544823	-50.205878	0	.6506149	.67197251	"model0"	"ae"	""
"6.eth5"	"Eth 5 categories"	.90765087	.00185803	-47.33353	0	.90401649	.91129987	"model0"	"ae"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"ae"	""
"1.male"	"Male"	.95862702	.00166976	-24.258031	5.44e-130	.95535993	.96190528	"model0"	"ae"	""
"age1"	"Age spline 1"	.99005839	.00024183	-40.905226	0	.98958453	.99053248	"model0"	"ae"	""
"age2"	"Age spline 2"	.9912812	.00081526	-10.647701	1.787e-26	.9896846	.99288038	"model0"	"ae"	""
"age3"	"Age spline 3"	1.1295802	.00260496	52.835706	0	1.1244861	1.1346974	"model0"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"ae"	""
"2.eth5"	"Eth 5 categories"	.78583235	.00342699	-55.26572	0	.7791442	.79257791	"model1"	"ae"	""
"3.eth5"	"Eth 5 categories"	.91752646	.00608781	-12.972662	1.748e-38	.90567183	.92953626	"model1"	"ae"	""
"4.eth5"	"Eth 5 categories"	.94130848	.00869862	-6.5452313	5.940e-11	.92441297	.95851278	"model1"	"ae"	""
"5.eth5"	"Eth 5 categories"	.64066453	.00530815	-53.739103	0	.63034476	.65115326	"model1"	"ae"	""
"6.eth5"	"Eth 5 categories"	.9119195	.001874	-44.867768	0	.90825392	.91559988	"model1"	"ae"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"ae"	""
"1.male"	"Male"	.95769092	.0016756	-24.708265	8.72e-135	.95441243	.96098067	"model1"	"ae"	""
"age1"	"Age spline 1"	.99029793	.00024352	-39.647352	0	.98982076	.99077533	"model1"	"ae"	""
"age2"	"Age spline 2"	.99437265	.00082253	-6.8222175	8.965e-12	.99276182	.99598609	"model1"	"ae"	""
"age3"	"Age spline 3"	1.1186027	.00259289	48.352683	0	1.1135322	1.1236962	"model1"	"ae"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"ae"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1057877	.00325399	34.172126	6.28e-256	1.0994283	1.1121838	"model1"	"ae"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2121021	.0035329	65.995415	0	1.2051974	1.2190462	"model1"	"ae"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3513436	.00389713	104.40721	0	1.3437269	1.3590035	"model1"	"ae"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5811657	.00458961	157.84129	0	1.5721957	1.5901868	"model1"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"ae"	""
"2.eth5"	"Eth 5 categories"	.82728083	.00474274	-33.074079	7.01e-240	.81803727	.83662884	"model2"	"ae"	""
"3.eth5"	"Eth 5 categories"	.98312582	.00899293	-1.8604618	.06282022	.96565707	1.0009106	"model2"	"ae"	""
"4.eth5"	"Eth 5 categories"	.98910488	.01360329	-.79653931	.42571864	.96279905	1.0161294	"model2"	"ae"	""
"5.eth5"	"Eth 5 categories"	.90808946	.0105155	-8.3259054	8.369e-17	.88771158	.92893513	"model2"	"ae"	""
"6.eth5"	"Eth 5 categories"	1.0082724	.00305809	2.7162539	.00660253	1.0022965	1.014284	"model2"	"ae"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"ae"	""
"1.male"	"Male"	.9581036	.00239636	-17.111878	1.210e-65	.95341831	.96281191	"model2"	"ae"	""
"age1"	"Age spline 1"	.99021573	.00048625	-20.023001	3.472e-89	.98926315	.99116922	"model2"	"ae"	""
"age2"	"Age spline 2"	.95586779	.00138724	-31.100488	2.37e-212	.95315272	.95859059	"model2"	"ae"	""
"age3"	"Age spline 3"	1.2332915	.00477432	54.16575	0	1.2239694	1.2426846	"model2"	"ae"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"ae"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0739895	.00435391	17.607546	2.156e-69	1.0654898	1.082557	"model2"	"ae"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1371736	.00457789	31.931516	9.76e-224	1.1282364	1.1461816	"model2"	"ae"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2213658	.00490043	49.839789	0	1.2117988	1.2310083	"model2"	"ae"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3487276	.00551054	73.221032	0	1.3379703	1.3595715	"model2"	"ae"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0043257	.00021593	20.076199	1.192e-89	1.0039025	1.004749	"model2"	"ae"	""
"hba1c_pct"	"HbA1c %"	1.0460626	.00154022	30.58502	1.94e-205	1.0430482	1.0490857	"model2"	"ae"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0122313	.00003853	319.41968	0	1.0121558	1.0123068	"model2"	"ae"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"ae"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0752737	.00299808	26.029401	2.30e-149	1.0694136	1.0811659	"model2"	"ae"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.3242355	.00487061	76.354377	0	1.3147237	1.3338162	"model2"	"ae"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"ae"	""
"1.hypertension"	"Diagnosed hypertension"	1.0143103	.00296523	4.8603919	1.172e-06	1.0085151	1.0201387	"model2"	"ae"	""
"bp_map"	"Mean Arterial Pressure"	1.0000825	6.946e-06	11.870797	1.679e-32	1.0000688	1.0000961	"model2"	"ae"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"ae"	""
"1.asthma"	"Asthma category"	1.1846426	.00361851	55.472259	0	1.1775716	1.191756	"model2"	"ae"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"ae"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3370681	.00518737	74.872327	0	1.3269396	1.3472739	"model2"	"ae"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"ae"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.5003594	.00488125	124.70235	0	1.4908228	1.5099571	"model2"	"ae"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"ae"	""
"1.dm_type"	"Diabetes Type"	1.2288223	.01316869	19.227911	2.162e-82	1.2032813	1.2549054	"model2"	"ae"	""
"2.dm_type"	"Diabetes Type"	1.0127375	.00423716	3.0252078	.00248462	1.0044668	1.0210763	"model2"	"ae"	""
"3.dm_type"	"Diabetes Type"	1.0279485	.00619594	4.5732401	4.802e-06	1.0158762	1.0401644	"model2"	"ae"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"ae"	""
"1.cancer"	"Cancer"	1.316597	.00493088	73.441315	0	1.306968	1.3262969	"model2"	"ae"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"ae"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.709436	.01547344	59.232911	0	1.679376	1.740034	"model2"	"ae"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"ae"	""
"1.stroke"	"Stroke"	1.5465911	.00709379	95.068558	0	1.5327499	1.5605574	"model2"	"ae"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"ae"	""
"1.dementia"	"Dementia"	1.7065153	.01805187	50.524007	0	1.6714985	1.7422656	"model2"	"ae"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"ae"	""
"1.other_neuro"	"Neurological disease"	1.5313799	.0117262	55.655468	0	1.5085686	1.5545362	"model2"	"ae"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"ae"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1183633	.0042673	29.317645	6.18e-189	1.1100307	1.1267584	"model2"	"ae"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"ae"	""
"1.esrf"	"end stage renal failure"	1.9457914	.03473492	37.28964	2.42e-304	1.8788894	2.0150755	"model2"	"ae"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"ae"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1164112	.01484782	8.279889	1.233e-16	1.087686	1.145895	"model2"	"ae"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"ae"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0832767	.00483775	17.91159	9.576e-72	1.0738362	1.0928001	"model2"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"ae"	""
"2.eth5"	"Eth 5 categories"	.81757744	.00508688	-32.371092	7.01e-230	.80766788	.82760859	"model3"	"ae"	""
"3.eth5"	"Eth 5 categories"	.9830036	.0093303	-1.8060667	.07090792	.9648856	1.0014618	"model3"	"ae"	""
"4.eth5"	"Eth 5 categories"	.98333126	.01411345	-1.1711545	.24153667	.95605485	1.0113859	"model3"	"ae"	""
"5.eth5"	"Eth 5 categories"	.9010751	.01090238	-8.6093131	7.350e-18	.87995821	.92269875	"model3"	"ae"	""
"6.eth5"	"Eth 5 categories"	1.0075701	.00328311	2.3144835	.02064122	1.0011558	1.0140255	"model3"	"ae"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"ae"	""
"1.male"	"Male"	.95981323	.0025581	-15.38962	1.922e-53	.95481251	.96484014	"model3"	"ae"	""
"age1"	"Age spline 1"	.98961218	.00051619	-20.019221	3.745e-89	.98860099	.99062441	"model3"	"ae"	""
"age2"	"Age spline 2"	.95800635	.00149052	-27.573857	2.29e-167	.95508944	.96093217	"model3"	"ae"	""
"age3"	"Age spline 3"	1.2237856	.00508152	48.635502	0	1.2138664	1.2337859	"model3"	"ae"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ae"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0766546	.00467415	17.012775	6.604e-65	1.0675323	1.0858548	"model3"	"ae"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1423834	.00492021	30.907317	9.52e-210	1.1327806	1.1520677	"model3"	"ae"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2316453	.00528323	48.571482	0	1.2213338	1.2420439	"model3"	"ae"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3627925	.0059718	70.637498	0	1.3511381	1.3745474	"model3"	"ae"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0043933	.00022938	19.194939	4.080e-82	1.0039438	1.0048429	"model3"	"ae"	""
"hba1c_pct"	"HbA1c %"	1.0461609	.00162952	28.971876	1.49e-184	1.042972	1.0493596	"model3"	"ae"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0120645	.00004063	298.71524	0	1.0119849	1.0121442	"model3"	"ae"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ae"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0775276	.00320617	25.094752	5.67e-139	1.0712619	1.08383	"model3"	"ae"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.3288029	.00518772	72.816158	0	1.318674	1.3390097	"model3"	"ae"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ae"	""
"1.hypertension"	"Diagnosed hypertension"	1.0166226	.00317087	5.2856286	1.253e-07	1.0104268	1.0228565	"model3"	"ae"	""
"bp_map"	"Mean Arterial Pressure"	1.00008	7.309e-06	10.952226	6.483e-28	1.0000657	1.0000944	"model3"	"ae"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"ae"	""
"1.asthma"	"Asthma category"	1.1867772	.00385948	52.656175	0	1.1792368	1.1943658	"model3"	"ae"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ae"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3416767	.00552606	71.361129	0	1.3308894	1.3525514	"model3"	"ae"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ae"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.498569	.00518343	116.94719	0	1.488444	1.5087629	"model3"	"ae"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ae"	""
"1.dm_type"	"Diabetes Type"	1.2390062	.01407489	18.865569	2.189e-79	1.2117247	1.2669018	"model3"	"ae"	""
"2.dm_type"	"Diabetes Type"	1.0133671	.00449972	2.9904234	.00278591	1.0045861	1.0222249	"model3"	"ae"	""
"3.dm_type"	"Diabetes Type"	1.031793	.0065797	4.9080036	9.201e-07	1.0189773	1.0447699	"model3"	"ae"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ae"	""
"1.cancer"	"Cancer"	1.3234774	.00527555	70.309571	0	1.3131779	1.3338578	"model3"	"ae"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ae"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.7099132	.01637936	56.001604	0	1.6781097	1.7423194	"model3"	"ae"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ae"	""
"1.stroke"	"Stroke"	1.5353319	.00747146	88.104355	0	1.5207577	1.5500457	"model3"	"ae"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ae"	""
"1.dementia"	"Dementia"	1.5740392	.01786075	39.978999	0	1.5394191	1.6094378	"model3"	"ae"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ae"	""
"1.other_neuro"	"Neurological disease"	1.5083174	.01227844	50.487712	0	1.484443	1.5325757	"model3"	"ae"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ae"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1245135	.00455382	28.978384	1.23e-184	1.1156235	1.1334743	"model3"	"ae"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ae"	""
"1.esrf"	"end stage renal failure"	1.9595596	.03691531	35.709696	2.80e-279	1.8885263	2.0332646	"model3"	"ae"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ae"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1300565	.01584003	8.7227929	2.714e-18	1.0994332	1.1615328	"model3"	"ae"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ae"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0810561	.00515504	16.344334	4.774e-60	1.0709994	1.0912071	"model3"	"ae"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ae"	""
"2.hh_total_cat"	"Number of people in household"	.98490728	.0031329	-4.780953	1.745e-06	.97878601	.99106683	"model3"	"ae"	""
"3.hh_total_cat"	"Number of people in household"	1.0261158	.00661039	4.0018694	.00006284	1.0132412	1.0391541	"model3"	"ae"	""
"4.hh_total_cat"	"Number of people in household"	1.0810198	.01358867	6.197565	5.734e-10	1.0547119	1.1079838	"model3"	"ae"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ae"	""
"1.carehome"	"Care home y/n"	1.372375	.01857195	23.390943	5.28e-121	1.3364531	1.4092624	"model3"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"icu"	""
"2.eth5"	"Eth 5 categories"	2.3542426	.14008474	14.389485	6.024e-47	2.095087	2.6454548	"crude"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.0775663	.24786516	13.95764	2.826e-44	2.6281625	3.6038162	"crude"	"icu"	""
"4.eth5"	"Eth 5 categories"	2.0236022	.27622891	5.1638157	2.420e-07	1.5485781	2.6443394	"crude"	"icu"	""
"5.eth5"	"Eth 5 categories"	1.762781	.19217765	5.1999163	1.994e-07	1.4236418	2.1827098	"crude"	"icu"	""
"6.eth5"	"Eth 5 categories"	.95253673	.04432617	-1.0449501	.29604602	.86950319	1.0434996	"crude"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"icu"	""
"2.eth5"	"Eth 5 categories"	3.2540479	.19860826	19.331775	2.903e-83	2.8871644	3.6675527	"model0"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.8961275	.31821473	16.651233	2.964e-62	3.3197975	4.5725106	"model0"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.267189	.44805351	8.6331722	5.967e-18	2.4971393	4.2747011	"model0"	"icu"	""
"5.eth5"	"Eth 5 categories"	2.8102813	.30912106	9.393797	5.788e-21	2.2652734	3.4864141	"model0"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.0308024	.04815079	.64946026	.51604093	.94061988	1.1296313	"model0"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"icu"	""
"1.male"	"Male"	2.337666	.09281335	21.387398	1.75e-101	2.162653	2.5268419	"model0"	"icu"	""
"age1"	"Age spline 1"	1.0863128	.01234179	7.2870229	3.169e-13	1.0623906	1.1107736	"model0"	"icu"	""
"age2"	"Age spline 2"	1.0917186	.03241782	2.9552172	.00312449	1.0299944	1.1571417	"model0"	"icu"	""
"age3"	"Age spline 3"	.59206134	.04564708	-6.7983753	1.058e-11	.50902637	.6886414	"model0"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"icu"	""
"2.eth5"	"Eth 5 categories"	3.0140303	.18577199	17.899974	1.180e-71	2.6710572	3.4010425	"model1"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.4794	.28847358	15.038896	4.083e-51	2.9575499	4.0933288	"model1"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.0975734	.42531635	8.2342838	1.806e-16	2.3667167	4.0541232	"model1"	"icu"	""
"5.eth5"	"Eth 5 categories"	2.6993477	.29726081	9.0172658	1.928e-19	2.1753132	3.3496226	"model1"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.0341108	.04839947	.71666252	.47358236	.94347046	1.1334591	"model1"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"icu"	""
"1.male"	"Male"	2.3304676	.09268118	21.274398	1.96e-100	2.155715	2.5193866	"model1"	"icu"	""
"age1"	"Age spline 1"	1.0873838	.01239416	7.3498443	1.984e-13	1.063361	1.1119492	"model1"	"icu"	""
"age2"	"Age spline 2"	1.0911807	.03248973	2.930674	.00338228	1.0293245	1.1567542	"model1"	"icu"	""
"age3"	"Age spline 3"	.59276571	.04580606	-6.7674549	1.311e-11	.50945561	.68969931	"model1"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0562768	.06690579	.86437134	.38738393	.93295706	1.1958972	"model1"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1987054	.07449513	2.9163776	.00354122	1.0612395	1.3539777	"model1"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4642113	.08804871	6.3411289	2.281e-10	1.3014206	1.6473649	"model1"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5738531	.09704152	7.3554556	1.903e-13	1.3946985	1.7760209	"model1"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"icu"	""
