eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome
"ventilated"	"14.stp"	"Sustainability and Transformation Partnership"	5.2249883	2.240652	3.8556949	.0001154	2.2545573	12.109031	"model2"	"ventilated"
"ventilated"	"15.stp"	"Sustainability and Transformation Partnership"	1.7160463	.49123449	1.8864807	.05923021	.97918441	3.0074159	"model2"	"ventilated"
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	.8119344	.31486644	-.53722763	.59111039	.37968793	1.7362613	"model2"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	8.9998096	4.4397065	4.4539909	8.429e-06	3.4223632	23.666854	"model2"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	2.4308195	.66504535	3.24658	.00116801	1.4219141	4.1555838	"model2"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	3.6655652	1.0687161	4.4553512	8.376e-06	2.0699906	6.4910286	"model2"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	3.158342	.78233119	4.6428449	3.436e-06	1.9436312	5.1322103	"model2"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	4.3898566	1.1060191	5.8714173	4.321e-09	2.6791136	7.1929915	"model2"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	4.9780305	3.469778	2.302715	.02129488	1.2698563	19.51464	"model2"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	1.4633507	.46674977	1.1936584	.23261162	.78315823	2.7343074	"model2"	"ventilated"
"ventilated"	"24.stp"	"Sustainability and Transformation Partnership"	3.1588352	3.9780903	.91332842	.36106984	.26764758	37.281264	"model2"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	.86176089	.89995015	-.14246408	.88671345	.11129199	6.6728236	"model2"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	2.845757	1.4705421	2.0238629	.04298426	1.0335709	7.835295	"model2"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	8.6750669	4.4852769	4.1785769	.00002933	3.1490199	23.898479	"model2"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	4.6629848	2.0305811	3.5356339	.0004068	1.9860624	10.948008	"model2"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	6.2280677	2.6536269	4.2928218	.00001764	2.7019495	14.355867	"model2"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	1.4565494	.60799228	.90094049	.36761996	.64271289	3.3009081	"model2"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"_cons"	"Constant"	.37769391	.67183215	-.54738326	.58411546	.01156231	12.33773	"model2"	"ventilated"
"ventilated"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.eth5"	"Eth 5 categories"	1.0966059	.21329661	.47412285	.6354123	.74900825	1.6055156	"model3"	"ventilated"
"ventilated"	"3.eth5"	"Eth 5 categories"	1.1171735	.27901733	.44364586	.65729864	.68474768	1.8226811	"model3"	"ventilated"
"ventilated"	"4.eth5"	"Eth 5 categories"	1.0084704	.36902951	.02305009	.98161032	.49224694	2.0660617	"model3"	"ventilated"
"ventilated"	"5.eth5"	"Eth 5 categories"	1.1144305	.37423213	.32263739	.74696987	.57705157	2.1522431	"model3"	"ventilated"
"ventilated"	"6.eth5"	"Eth 5 categories"	1.1700459	.1753374	1.0479652	.29465464	.87226002	1.5694946	"model3"	"ventilated"
"ventilated"	"0b.male"	"Male"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.male"	"Male"	1.3816684	.17177614	2.6003729	.00931225	1.0828743	1.7629078	"model3"	"ventilated"
"ventilated"	"age1"	"Age spline 1"	.98434616	.0572052	-.27149056	.78601376	.87837577	1.1031012	"model3"	"ventilated"
"ventilated"	"age2"	"Age spline 2"	1.1462251	.1558691	1.0035981	.31557235	.87805053	1.4963056	"model3"	"ventilated"
"ventilated"	"age3"	"Age spline 3"	.62496987	.20908002	-1.4050517	.1600059	.32441026	1.203992	"model3"	"ventilated"
"ventilated"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1174966	.21288575	.58314785	.55979377	.76929042	1.6233125	"model3"	"ventilated"
"ventilated"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1663779	.22237382	.80724086	.41952773	.80270301	1.6948204	"model3"	"ventilated"
"ventilated"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2441526	.23077171	1.1777483	.23889698	.86494503	1.7896117	"model3"	"ventilated"
"ventilated"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.83828866	.15920954	-.92876386	.35301148	.5777389	1.2163416	"model3"	"ventilated"
"ventilated"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.006671	.0102889	.65052848	.51535091	.98670579	1.0270402	"model3"	"ventilated"
"ventilated"	"hba1c_pct"	"HbA1c %"	1.0238065	.0497806	.48387573	.62847407	.93074316	1.126175	"model3"	"ventilated"
"ventilated"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99209025	.004495	-1.7527011	.07965333	.98331921	1.0009395	"model3"	"ventilated"
"ventilated"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.88522359	.10890719	-.99095429	.3217079	.69555496	1.1266124	"model3"	"ventilated"
"ventilated"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0875039	.27810373	.32802636	.74289173	.65880352	1.7951707	"model3"	"ventilated"
"ventilated"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.hypertension"	"Diagnosed hypertension"	.97000019	.11873789	-.24882743	.80349427	.76309058	1.2330127	"model3"	"ventilated"
"ventilated"	"bp_map"	"Mean Arterial Pressure"	.99890697	.00344346	-.31724814	.75105533	.99218067	1.0056789	"model3"	"ventilated"
"ventilated"	"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.asthma"	"Asthma category"	1.1399887	.16113083	.92694543	.35395487	.86414801	1.5038793	"model3"	"ventilated"
"ventilated"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	.98396415	.16473976	-.09655583	.92307914	.70870784	1.3661277	"model3"	"ventilated"
"ventilated"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.76463604	.11051101	-1.8567757	.06334307	.57601349	1.0150253	"model3"	"ventilated"
"ventilated"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.dm_type"	"Diabetes Type"	.83706569	.36471678	-.40819185	.68313283	.35635565	1.9662351	"model3"	"ventilated"
"ventilated"	"2.dm_type"	"Diabetes Type"	.99940994	.16372219	-.00360299	.99712524	.72493789	1.3778011	"model3"	"ventilated"
"ventilated"	"3.dm_type"	"Diabetes Type"	1.0232897	.24603034	.09575595	.92371441	.63876864	1.639282	"model3"	"ventilated"
"ventilated"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.cancer"	"Cancer"	1.0685196	.20453371	.34622785	.72917149	.73425576	1.5549544	"model3"	"ventilated"
"ventilated"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_liver_disease"	"Chronic liver disease"	.78055025	.38631364	-.50059359	.61665717	.2958831	2.0591196	"model3"	"ventilated"
"ventilated"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.stroke"	"Stroke"	.56747232	.132272	-2.4306655	.01507112	.35936709	.89608884	"model3"	"ventilated"
"ventilated"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1o.dementia"	"Dementia"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.other_neuro"	"Neurological disease"	.64083541	.27823403	-1.0248948	.30541281	.27363836	1.5007765	"model3"	"ventilated"
"ventilated"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.egfr60"	"CKD defined by egfr<60"	.54696328	.08991682	-3.6703167	.00024225	.39630247	.75490025	"model3"	"ventilated"
"ventilated"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.esrf"	"end stage renal failure"	1.9637703	.74377626	1.7818292	.0747771	.93475725	4.1255563	"model3"	"ventilated"
"ventilated"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.54309252	.2172516	-1.5260864	.12698834	.24795355	1.1895352	"model3"	"ventilated"
"ventilated"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1050174	.22502492	.49038211	.62386353	.74136325	1.6470514	"model3"	"ventilated"
"ventilated"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.hh_total_cat"	"Number of people in household"	1.0444508	.13043955	.34824138	.72765892	.8176793	1.3341142	"model3"	"ventilated"
"ventilated"	"3.hh_total_cat"	"Number of people in household"	1.4776129	.34589633	1.6678446	.09534658	.93390309	2.3378657	"model3"	"ventilated"
"ventilated"	"4.hh_total_cat"	"Number of people in household"	.91696242	.41261033	-.19265237	.84723123	.37960505	2.2149866	"model3"	"ventilated"
"ventilated"	"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.carehome"	"Care home y/n"	.72147118	.63375837	-.37164564	.7101567	.12897402	4.0358569	"model3"	"ventilated"
"ventilated"	"2b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"3.stp"	"Sustainability and Transformation Partnership"	.99620663	.32735659	-.01156587	.99077198	.52316895	1.8969544	"model3"	"ventilated"
"ventilated"	"4.stp"	"Sustainability and Transformation Partnership"	4.5936658	2.4067823	2.9100525	.00361368	1.6450728	12.827253	"model3"	"ventilated"
"ventilated"	"5.stp"	"Sustainability and Transformation Partnership"	.48608069	.28530251	-1.2290435	.21905549	.15385092	1.5357363	"model3"	"ventilated"
"ventilated"	"6.stp"	"Sustainability and Transformation Partnership"	1.5879552	.42992846	1.7080642	.08762443	.93407343	2.6995756	"model3"	"ventilated"
"ventilated"	"7.stp"	"Sustainability and Transformation Partnership"	3.5927462	3.7506573	1.2250716	.22054825	.46431459	27.79974	"model3"	"ventilated"
"ventilated"	"8.stp"	"Sustainability and Transformation Partnership"	7.06458	2.3688075	5.8307459	5.518e-09	3.6616091	13.630153	"model3"	"ventilated"
"ventilated"	"9.stp"	"Sustainability and Transformation Partnership"	7.6351218	3.2997329	4.7035206	2.557e-06	3.2729943	17.810934	"model3"	"ventilated"
"ventilated"	"10.stp"	"Sustainability and Transformation Partnership"	6.5456566	2.4168686	5.0883985	3.611e-07	3.1744026	13.497223	"model3"	"ventilated"
"ventilated"	"11.stp"	"Sustainability and Transformation Partnership"	7.2720597	2.3277889	6.1981798	5.712e-10	3.8831799	13.61844	"model3"	"ventilated"
"ventilated"	"12.stp"	"Sustainability and Transformation Partnership"	5.5914938	1.9099475	5.0390593	4.678e-07	2.8626855	10.921494	"model3"	"ventilated"
"ventilated"	"13.stp"	"Sustainability and Transformation Partnership"	21.540166	9.5338387	6.935986	4.034e-12	9.0469224	51.28581	"model3"	"ventilated"
"ventilated"	"14.stp"	"Sustainability and Transformation Partnership"	6.9280295	3.1777653	4.2198597	.00002445	2.8195419	17.023188	"model3"	"ventilated"
"ventilated"	"15.stp"	"Sustainability and Transformation Partnership"	3.0565607	.90405918	3.7774804	.00015842	1.7118572	5.4575603	"model3"	"ventilated"
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	1.1763491	.5003124	.38187641	.70255304	.51110738	2.707449	"model3"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	13.509334	6.819058	5.1575952	2.501e-07	5.0231481	36.332216	"model3"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	3.9993622	1.1499174	4.8209164	1.429e-06	2.2764014	7.026396	"model3"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	5.4327692	1.6691691	5.50854	3.618e-08	2.9750707	9.9207663	"model3"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	5.3821067	1.3844603	6.542994	6.030e-11	3.2508311	8.9106667	"model3"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	7.8045171	1.9829395	8.0869649	6.117e-16	4.7432527	12.841502	"model3"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	9.8067544	8.0968663	2.7652081	.00568865	1.9441856	49.466692	"model3"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	2.8844634	.98667445	3.0968921	.00195561	1.4753622	5.6393809	"model3"	"ventilated"
"ventilated"	"24.stp"	"Sustainability and Transformation Partnership"	5.394402	6.8505368	1.327125	.18446733	.44768564	65.000014	"model3"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	3.2117228	4.107886	.91226053	.36163159	.26183443	39.395748	"model3"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	3.3053964	1.7900862	2.2075964	.02727242	1.1435175	9.5544193	"model3"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	11.698947	6.1302176	4.6937235	2.683e-06	4.1890872	32.671882	"model3"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	9.221829	4.4465138	4.607423	4.077e-06	3.5841894	23.727019	"model3"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	8.3842984	3.6480147	4.8870534	1.024e-06	3.5736192	19.670943	"model3"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	2.3051212	.99566671	1.9334617	.05317935	.98861795	5.3747597	"model3"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"32.stp"	"Sustainability and Transformation Partnership"	1.7517247	.42998217	2.2838583	.02237986	1.0827497	2.8340248	"model3"	"ventilated"
"ventilated"	"_cons"	"Constant"	.28584848	.61800857	-.57922525	.5624372	.00412882	19.790008	"model3"	"ventilated"
