eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"onscoviddeath_30"	"2.bmicat_sa"	"BMI with SA categories"	.86246481	.07499014	-1.7017049	.08881069	.72732843	1.0227093	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.bmicat_sa"	"BMI with SA categories"	.77136346	.06737048	-2.9722598	.00295616	.65000331	.9153824	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.bmicat_sa"	"BMI with SA categories"	.85928441	.07716839	-1.6887102	.09127498	.72060027	1.0246592	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.bmicat_sa"	"BMI with SA categories"	1.0870593	.10510269	.8633793	.38792896	.89940337	1.3138686	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"6.bmicat_sa"	"BMI with SA categories"	1.2710501	.13637625	2.2353819	.02539229	1.0299917	1.5685256	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"7.bmicat_sa"	"BMI with SA categories"	1.0572817	.10107702	.58264288	.56013373	.87662755	1.2751647	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.hba1ccat"	"HbA1c category"	1.0704465	.05860128	1.2435152	.21367803	.96153744	1.1916912	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.hba1ccat"	"HbA1c category"	1.4511541	.11825017	4.5695544	4.888e-06	1.2369487	1.702454	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.hba1ccat"	"HbA1c category"	1.1186235	.08924031	1.4051555	.15997505	.95670432	1.3079471	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.hba1ccat"	"HbA1c category"	1.158162	.08892736	1.9123238	.05583467	.99634872	1.3462548	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.hba1ccat"	"HbA1c category"	1.0517185	.04050863	1.3091878	.19047074	.97524585	1.1341876	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0006489	.00090402	.71803605	.47273506	.99887863	1.0024223	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.2155707	.03780385	6.2770327	3.451e-10	1.1436895	1.2919696	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.3048512	.0749592	4.6319413	3.623e-06	1.165903	1.4603589	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.hypertension"	"Diagnosed hypertension"	1.0723603	.03397853	2.2048432	.0274651	1.0077894	1.1410684	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.bp_cat"	"Blood pressure four levels non-missing"	.93593629	.04362674	-1.4203755	.15549839	.8542191	1.0254708	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.bp_cat"	"Blood pressure four levels non-missing"	.84792128	.03432164	-4.0755463	.00004591	.78325129	.91793082	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.bp_cat"	"Blood pressure four levels non-missing"	.79918615	.03281332	-5.4595717	4.773e-08	.73739292	.86615764	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.bp_cat"	"Blood pressure four levels non-missing"	.59876756	.0458436	-6.698797	2.101e-11	.51533245	.69571127	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.asthma"	"Asthma category"	1.0749218	.04079136	1.9038567	.05692885	.99787309	1.1579197	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.2738994	.04510136	6.8376836	8.048e-12	1.1884996	1.3654356	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0345047	.03189001	1.1004469	.27113746	.97385216	1.0989347	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.dm_type"	"Diabetes Type"	1.3755308	.18581314	2.3602952	.0182604	1.0555676	1.7924812	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.dm_type"	"Diabetes Type"	1.170541	.05620534	3.2794125	.00104023	1.0654054	1.2860516	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.dm_type"	"Diabetes Type"	1.0621507	.06756506	.94787575	.34319271	.93764815	1.203185	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.cancer"	"Cancer"	1.1427902	.03922722	3.8884087	.0001009	1.0684355	1.2223194	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.chronic_liver_disease"	"Chronic liver disease"	1.3830411	.13559063	3.3077447	.0009405	1.141261	1.6760432	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.stroke"	"Stroke"	.96493573	.03776819	-.91193677	.36180201	.89367956	1.0418734	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.dementia"	"Dementia"	.97788272	.0652691	-.33508759	.73755901	.85797188	1.1145524	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.other_neuro"	"Neurological disease"	1.4252292	.08764119	5.7621904	8.303e-09	1.2634034	1.6077828	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.egfr60"	"CKD defined by egfr<60"	1.3254388	.04256384	8.7735003	1.732e-18	1.2445863	1.4115437	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.esrf"	"end stage renal failure"	1.0655925	.10267633	.65933588	.50968011	.88221152	1.2870921	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.6810636	.19155457	4.5584367	5.154e-06	1.3445937	2.1017315	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1427093	.05360012	2.844019	.00445484	1.0423394	1.2527441	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.hh_total_cat"	"Number of people in household"	.91997716	.03770724	-2.0349412	.04185679	.84896292	.99693162	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.hh_total_cat"	"Number of people in household"	.99628543	.07713993	-.04806407	.96166518	.85600704	1.159552	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.hh_total_cat"	"Number of people in household"	1.0893887	.07120046	1.3099617	.1902088	.95840679	1.2382714	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"9.hh_total_cat"	"Number of people in household"	.90890352	.04079311	-2.1281812	.03332206	.8323662	.99247856	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.60233854	.57885379	-.52750258	.59784462	.09158553	3.9614525	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.54032384	.51984576	-.63983617	.52227911	.08198093	3.5611924	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.78758642	.76060212	-.24725358	.80471198	.11864803	5.2280037	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.57091804	.55446984	-.57713699	.56384692	.08509331	3.8304704	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.5345526	.51395751	-.65142298	.51477348	.08120518	3.5188207	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.6335802	.62131271	-.46537945	.64165975	.09270031	4.3303402	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.66915626	.64383269	-.41753904	.67628418	.10151703	4.4107881	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.48857928	.47178091	-.74175667	.45823478	.07362064	3.2424292	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.60859169	.58593559	-.5158098	.60598726	.09221727	4.0164262	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.57584894	.55415946	-.57351134	.56629852	.08733086	3.7970771	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	.76050281	.73301252	-.28404292	.77637749	.11499213	5.0296011	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.7233083	.69652899	-.3363734	.7365893	.10955602	4.7754097	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.58897366	.56725858	-.54963864	.58256725	.08918208	3.8896825	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.49658708	.47862874	-.72626056	.46767905	.075089	3.284086	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.55311783	.53282345	-.61473956	.53872673	.08372352	3.6541625	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.58663148	.5652961	-.55348845	.57992899	.08874041	3.8780133	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.71802286	.69076837	-.3443236	.73060294	.1089548	4.7318413	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	.74954346	.72182341	-.29936216	.76466373	.11352066	4.9490147	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	.80200377	.77129311	-.22942729	.81853683	.12177816	5.2818176	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.64755113	.62298006	-.45169699	.65148728	.0982587	4.2675351	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.65821767	.64701568	-.42546037	.67050111	.09586373	4.5194414	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.48298966	.46555776	-.75500958	.45024324	.07302265	3.1946119	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.56746245	.5665803	-.56746285	.57039976	.08017866	4.016201	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.43207887	.42426341	-.85460526	.39276971	.06306059	2.9605201	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.44744793	.43344256	-.83018022	.4064369	.06701685	2.9874522	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	.54816522	.52873087	-.62327582	.53310328	.08277286	3.630237	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	.53639573	.5185229	-.64435308	.5193465	.08065773	3.5671768	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.5024019	.48519927	-.71276034	.47599407	.07568251	3.3350858	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	.81485742	.78625315	-.21219074	.83195823	.12295895	5.4001161	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	.8812033	.93507572	-.11918079	.90513212	.11011242	7.0520587	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"32.stp"	"Sustainability and Transformation Partnership"	.53855596	.51759348	-.64392778	.51962226	.08187683	3.5424248	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"_cons"	"Constant"	.00237521	.00273935	-5.2394096	1.611e-07	.00024774	.02277203	"model3"	"onscoviddeath"	""
"ons_noncoviddeath_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.ethnicity_16"	"Eth 16 categories"	1.146486	.67373705	.23262261	.81605447	.36237379	3.627277	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.ethnicity_16"	"Eth 16 categories"	.40528397	.11646162	-3.1430029	.00167224	.2307596	.71180178	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.ethnicity_16"	"Eth 16 categories"	.80559462	.81126195	-.21466446	.83002893	.11192493	5.7983746	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.ethnicity_16"	"Eth 16 categories"	.7206248	.72492025	-.32569528	.74465491	.10033071	5.1758839	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.ethnicity_16"	"Eth 16 categories"	.52402636	.52716122	-.64237047	.52063267	.07295574	3.7639754	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"8.ethnicity_16"	"Eth 16 categories"	.34421409	.1212166	-3.0284745	.00245792	.17261321	.68640944	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.ethnicity_16"	"Eth 16 categories"	1.0745395	.28983426	.26653508	.78982714	.63332817	1.823123	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"10o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"11.ethnicity_16"	"Eth 16 categories"	.2232297	.13037857	-2.5674847	.01024393	.07105635	.70129551	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"12.ethnicity_16"	"Eth 16 categories"	.92499067	.47543168	-.15170009	.87942349	.33777865	2.5330427	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"13o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"14.ethnicity_16"	"Eth 16 categories"	.71632482	.51202175	-.46674072	.64068539	.17647359	2.9076376	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"15o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"16.ethnicity_16"	"Eth 16 categories"	.63766714	.29125112	-.98509912	.32457538	.26050268	1.5609029	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"17.ethnicity_16"	"Eth 16 categories"	.83914537	.10463779	-1.4063947	.15960696	.65719773	1.0714659	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.89051181	.22798971	-.45292738	.65060103	.53915573	1.470839	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	1.2234557	.35554588	.69399133	.48768765	.69218525	2.1624901	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.44800877	.32710625	-1.0997199	.27145416	.10710153	1.8740335	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.33594167	.34146676	-1.0731678	.28319583	.04582084	2.463002	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	1.0868572	.28787705	.31445581	.75317487	.64671632	1.8265484	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	2.8846405	1.5406111	1.9836213	.04729807	1.0127149	8.2166767	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.98606341	.33475872	-.04134029	.96702461	.50690945	1.9181356	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	1.2616137	.5287813	.55446071	.57926359	.55483203	2.8687406	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	1.13458	.39790526	.36002263	.71883021	.57057491	2.2560958	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	1.4611698	.41565417	1.333152	.18248192	.83668541	2.5517563	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	2.6582157	.88634367	2.9320659	.00336715	1.3828317	5.1098846	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	1.5580331	.5497438	1.2567119	.20885797	.78025164	3.1111337	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	1.9877898	.62522894	2.1842529	.02894367	1.0730946	3.6821622	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	1.3934872	.47485827	.97370553	.33020277	.71456091	2.7174822	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.33977217	.20539098	-1.7857516	.07413949	.10390579	1.1110558	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	2.2316373	.67335397	2.660435	.00780398	1.2353493	4.0314143	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	1.2991047	.39334047	.86424782	.38745177	.71766035	2.3516319	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	3.2841927	.88410664	4.4172297	9.997e-06	1.9376916	5.5663767	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	2.9331014	.70925844	4.4499918	8.587e-06	1.8259822	4.7114831	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	1.531516	.47499767	1.3743668	.16932783	.83391634	2.8126816	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	2.2654957	1.6664429	1.111774	.26623534	.53584641	9.5782499	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	1.899048	.62857421	1.9376545	.05266539	.99264288	3.6331127	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	3.6650552	2.6946243	1.7666035	.07729465	.86748018	15.484653	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.76943172	.78321496	-.2574905	.79680015	.10464549	5.657436	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.50364744	.36770723	-.93944601	.3475018	.12041321	2.1065857	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	2.8597959	.86530286	3.472693	.00051526	1.580457	5.1747262	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	2.3347161	.85031048	2.328071	.01990833	1.1434679	4.7669894	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	1.0626678	.51279134	.12596092	.89976286	.41271423	2.736186	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	1.7555501	.69722932	1.4170266	.15647515	.80603228	3.8236139	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	5.3707226	5.5230133	1.6346118	.10213044	.71564021	40.306093	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"_cons"	"Constant"	.00505133	.00090353	-29.564014	4.34e-192	.00355755	.00717232	"crude"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.ethnicity_16"	"Eth 16 categories"	.95376711	.5626379	-.08024217	.93604465	.30012973	3.0309283	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.ethnicity_16"	"Eth 16 categories"	.88552305	.25677867	-.4192679	.67502035	.5016185	1.5632419	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.ethnicity_16"	"Eth 16 categories"	1.544825	1.5693825	.42810521	.66857452	.21093397	11.313893	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.ethnicity_16"	"Eth 16 categories"	3.8276751	3.9081174	1.3146294	.18863449	.51742177	28.315578	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.ethnicity_16"	"Eth 16 categories"	1.8268236	1.8595625	.5919699	.55387074	.24845086	13.432372	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"8.ethnicity_16"	"Eth 16 categories"	1.0097993	.36321949	.02711069	.97837144	.4989561	2.0436559	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.ethnicity_16"	"Eth 16 categories"	3.2465925	.90100104	4.2432879	.00002203	1.8845193	5.593131	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"10o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"11.ethnicity_16"	"Eth 16 categories"	.85559373	.50699734	-.26319286	.79240193	.26783845	2.7331424	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"12.ethnicity_16"	"Eth 16 categories"	1.0218597	.52938483	.04174077	.96670535	.37018402	2.820752	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"13o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"14.ethnicity_16"	"Eth 16 categories"	2.2804739	1.651602	1.1382794	.25500381	.55151085	9.4296629	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"15o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"16.ethnicity_16"	"Eth 16 categories"	2.0674564	.96535515	1.5555239	.11982134	.82791504	5.1628197	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"17.ethnicity_16"	"Eth 16 categories"	.89660583	.1134087	-.86284927	.38822035	.6997387	1.1488603	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.male"	"Male"	1	0			1	1	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.male"	"Male"	1.2288167	.12659732	2.0000399	.04549595	1.0041373	1.5037689	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age1"	"Age spline 1"	.99656627	.076936	-.04455424	.96446262	.85662847	1.1593642	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age2"	"Age spline 2"	1.4624983	.25903743	2.1462653	.03185182	1.0335481	2.0694743	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age3"	"Age spline 3"	.34522245	.14255553	-2.5756066	.01000644	.15367578	.77551936	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.83022382	.21403284	-.72171825	.47046772	.50090373	1.376056	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	1.1408035	.3334224	.4507235	.65218884	.6433249	2.0229789	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.40333248	.29519893	-1.240599	.21475393	.09608797	1.6930016	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.33682329	.34287463	-1.0689914	.28507353	.04580448	2.4768304	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	1.1362069	.30250583	.47962203	.63149618	.67426709	1.9146214	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	2.7711889	1.4964287	1.8875657	.05908428	.9616596	7.9856611	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.77224503	.26346319	-.75756063	.44871406	.39568967	1.5071467	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	1.1098637	.46690082	.24778084	.80430398	.48661287	2.5313703	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.87707486	.30925356	-.37199155	.70989914	.43944644	1.7505212	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	1.3734637	.39401668	1.1061693	.26865325	.7827554	2.4099514	"model0"	"ons"	"eth16"
